m_hidden,sparsity,seed,checkpoint_step,n_eigenspaces,n_eigenvectors,degeneracy_ratio,n_clusters,mean_participation_ratio,mean_max_space_projection
176,0.99,1,25000,174,176,0.9886363636363636,14,59.074349154779036,0.05098075634463739
192,0.0,0,25000,42,192,0.21875,17,16.948243893686143,0.16988243908414055
192,0.0,1,25000,43,192,0.22395833333333334,15,16.31744194332694,0.17440384270825604
192,0.02020408163265306,0,25000,44,192,0.22916666666666666,18,19.06686560384253,0.17968331566694423
192,0.02020408163265306,1,25000,45,192,0.234375,20,19.259743376590734,0.14303089158188464
192,0.04040816326530612,0,25000,51,192,0.265625,19,21.412663601444336,0.17662991360390237
192,0.04040816326530612,1,25000,49,192,0.2552083333333333,18,20.28254272671132,0.18419761807941207
192,0.06061224489795918,0,25000,65,192,0.3385416666666667,24,24.836938069324688,0.168531064114948
192,0.06061224489795918,1,25000,69,192,0.359375,22,23.968622603216993,0.1791897446429901
192,0.08081632653061224,0,25000,94,192,0.4895833333333333,24,27.774501860699715,0.16144120111947324
192,0.08081632653061224,1,25000,98,192,0.5104166666666666,22,26.271766192031272,0.17372341708364147
192,0.1010204081632653,0,25000,122,192,0.6354166666666666,21,29.67257432184059,0.15175494445746399
192,0.1010204081632653,1,25000,123,192,0.640625,19,29.608312318031103,0.16215862054423053
192,0.12122448979591836,0,25000,135,192,0.703125,17,31.75984995888138,0.1479901318217184
192,0.12122448979591836,1,25000,147,192,0.765625,18,32.48654134781443,0.15570048149496107
192,0.14142857142857143,0,25000,146,192,0.7604166666666666,18,35.50661707092843,0.13892065529808156
192,0.14142857142857143,1,25000,149,192,0.7760416666666666,15,36.79960139426987,0.14343434348186995
192,0.16163265306122448,0,25000,161,192,0.8385416666666666,14,41.51030653081789,0.12615941805537856
192,0.16163265306122448,1,25000,166,192,0.8645833333333334,19,42.24957727344859,0.1327920530922534
192,0.18183673469387754,0,25000,169,192,0.8802083333333334,30,47.98767444629866,0.11125127279673067
192,0.18183673469387754,1,25000,176,192,0.9166666666666666,32,49.1103133198358,0.11674224648262474
192,0.2020408163265306,0,25000,169,192,0.8802083333333334,30,49.68789793685456,0.10553730096006012
192,0.2020408163265306,1,25000,171,192,0.890625,31,49.52615433017668,0.10993810738551382
192,0.22224489795918367,0,25000,174,192,0.90625,31,51.62922120702714,0.10177758464485992
192,0.22224489795918367,1,25000,177,192,0.921875,38,52.026441427931076,0.10301631296093738
192,0.24244897959183673,0,25000,174,192,0.90625,35,52.52393930849921,0.09597059356554628
192,0.24244897959183673,1,25000,169,192,0.8802083333333334,36,51.03183731633723,0.10022230082696412
192,0.2626530612244898,0,25000,174,192,0.90625,34,52.799528746791275,0.09217178215401342
192,0.2626530612244898,1,25000,173,192,0.9010416666666666,35,52.073783605269796,0.09387745306458477
192,0.28285714285714286,0,25000,173,192,0.9010416666666666,37,53.286466587105465,0.08815806895156883
192,0.28285714285714286,1,25000,177,192,0.921875,34,53.73415527011271,0.08879599505295804
192,0.3030612244897959,0,25000,181,192,0.9427083333333334,33,55.17531868862564,0.08210149217694412
192,0.3030612244897959,1,25000,179,192,0.9322916666666666,31,54.83566215329479,0.08403393589438896
192,0.32326530612244897,0,25000,182,192,0.9479166666666666,32,55.34497251275483,0.07687809248114078
192,0.32326530612244897,1,25000,175,192,0.9114583333333334,32,53.35359972951045,0.08113833940003241
192,0.34346938775510205,0,25000,180,192,0.9375,23,55.19035085540408,0.07975142618386821
192,0.34346938775510205,1,25000,172,192,0.8958333333333334,28,54.19284403687714,0.07270060893571037
192,0.3636734693877551,0,25000,185,192,0.9635416666666666,18,51.35384307962576,0.07594179780011219
192,0.3636734693877551,1,25000,181,192,0.9427083333333334,21,52.10794268238642,0.07430616585672717
192,0.38387755102040816,0,25000,186,192,0.96875,11,43.221518340830436,0.08801516535372651
192,0.38387755102040816,1,25000,189,192,0.984375,7,43.35678877920665,0.08767470034772717
192,0.4040816326530612,0,25000,188,192,0.9791666666666666,12,24.498106772358057,0.15255529053912056
192,0.4040816326530612,1,25000,189,192,0.984375,12,20.867923792458456,0.17185586441873119
192,0.42428571428571427,0,25000,186,192,0.96875,10,23.662735834432283,0.1930130773568244
192,0.42428571428571427,1,25000,179,192,0.9322916666666666,13,21.778596948244626,0.18963846933781042
192,0.44448979591836735,0,25000,178,192,0.9270833333333334,10,24.76039791654115,0.21534055777847422
192,0.44448979591836735,1,25000,185,192,0.9635416666666666,10,25.716695382807472,0.19627708857668366
192,0.4646938775510204,0,25000,176,192,0.9166666666666666,6,28.905511893243247,0.19541365642655031
192,0.4646938775510204,1,25000,190,192,0.9895833333333334,2,30.102669141395936,0.20001268715715026
192,0.48489795918367345,0,25000,186,192,0.96875,3,31.705545061365914,0.1903109106267596
192,0.48489795918367345,1,25000,181,192,0.9427083333333334,3,31.333869482031982,0.19035116748959366
192,0.5051020408163265,0,25000,177,192,0.921875,6,30.559323430938555,0.19600789130266172
192,0.5051020408163265,1,25000,186,192,0.96875,1,31.994274962733705,0.19503221223553302
192,0.5253061224489796,0,25000,185,192,0.9635416666666666,2,31.454988438642463,0.19795419449909307
192,0.5253061224489796,1,25000,183,192,0.953125,4,31.14000345678482,0.1999366645845971
192,0.5455102040816326,0,25000,184,192,0.9583333333333334,3,31.45594894281377,0.20079428418016204
192,0.5455102040816326,1,25000,184,192,0.9583333333333334,3,31.444693363165744,0.20242739500237725
192,0.5657142857142857,0,25000,181,192,0.9427083333333334,5,31.67212380221927,0.20018778609651747
192,0.5657142857142857,1,25000,185,192,0.9635416666666666,1,31.562211602007146,0.20335534286193138
192,0.5859183673469388,0,25000,181,192,0.9427083333333334,2,31.71318917108699,0.20033895318137465
192,0.5859183673469388,1,25000,184,192,0.9583333333333334,1,31.255857305543884,0.2036464168358949
192,0.6061224489795918,0,25000,185,192,0.9635416666666666,3,33.37189370002531,0.1940871805595072
192,0.6061224489795918,1,25000,183,192,0.953125,4,32.16669359112345,0.2010010357999774
192,0.6263265306122449,0,25000,181,192,0.9427083333333334,4,32.77235485829791,0.19784201460557488
192,0.6263265306122449,1,25000,181,192,0.9427083333333334,2,32.29570178946417,0.20019438130394315
192,0.6465306122448979,0,25000,184,192,0.9583333333333334,4,33.095815695248135,0.19591411487698285
192,0.6465306122448979,1,25000,182,192,0.9479166666666666,6,32.6378656762168,0.19697687996518254
192,0.666734693877551,0,25000,185,192,0.9635416666666666,2,35.681471934753176,0.18681303262619653
192,0.666734693877551,1,25000,187,192,0.9739583333333334,1,34.37880144875403,0.19070320047736183
192,0.6869387755102041,0,25000,182,192,0.9479166666666666,2,35.58171192990251,0.18531690270091022
192,0.6869387755102041,1,25000,181,192,0.9427083333333334,3,34.54198484670967,0.18701422234889417
192,0.7071428571428571,0,25000,185,192,0.9635416666666666,4,37.961769280562535,0.17729032515569537
192,0.7071428571428571,1,25000,185,192,0.9635416666666666,4,36.956440221331206,0.1799458352576872
192,0.7273469387755102,0,25000,182,192,0.9479166666666666,4,39.92501072112708,0.16907841340690583
192,0.7273469387755102,1,25000,182,192,0.9479166666666666,4,37.95476578353298,0.1776823872851031
192,0.7475510204081632,0,25000,185,192,0.9635416666666666,10,54.796339209468215,0.06607837304045482
192,0.7475510204081632,1,25000,187,192,0.9739583333333334,13,53.00295030889967,0.061925728697213175
192,0.7677551020408163,0,25000,189,192,0.984375,14,56.29287330437521,0.06286168822835
192,0.7677551020408163,1,25000,189,192,0.984375,16,59.84072173531601,0.05628348108913961
192,0.7879591836734694,0,25000,187,192,0.9739583333333334,17,62.103926862309265,0.05016564480957312
192,0.7879591836734694,1,25000,187,192,0.9739583333333334,13,62.25230789328361,0.04962900256572978
192,0.8081632653061224,0,25000,186,192,0.96875,20,63.21806167350918,0.04828732839007364
192,0.8081632653061224,1,25000,187,192,0.9739583333333334,14,63.15802352676363,0.04855454944392172
192,0.8283673469387755,0,25000,183,192,0.953125,19,61.93422790345199,0.05110288439686622
192,0.8283673469387755,1,25000,182,192,0.9479166666666666,17,61.481149552059776,0.05088420831788292
192,0.8485714285714285,0,25000,190,192,0.9895833333333334,18,63.85791681834673,0.048781775916815956
192,0.8485714285714285,1,25000,187,192,0.9739583333333334,16,63.5086289370034,0.04794522597146864
192,0.8687755102040816,0,25000,188,192,0.9791666666666666,12,62.78284203731691,0.049862242229061486
192,0.8687755102040816,1,25000,185,192,0.9635416666666666,15,62.328566160509226,0.04896690803878414
192,0.8889795918367347,0,25000,185,192,0.9635416666666666,14,61.964015664112814,0.04960760152426392
192,0.8889795918367347,1,25000,189,192,0.984375,18,62.42596238974924,0.04974018224855155
192,0.9091836734693878,0,25000,190,192,0.9895833333333334,12,64.00022933485938,0.047911426345956805
192,0.9091836734693878,1,25000,190,192,0.9895833333333334,16,64.37954761449882,0.047365917706591196
192,0.9293877551020407,0,25000,188,192,0.9791666666666666,12,63.84739377633347,0.04789606138122318
192,0.9293877551020407,1,25000,188,192,0.9791666666666666,14,63.859214811235944,0.04748318728114222
192,0.9495918367346938,0,25000,186,192,0.96875,11,63.848018319367505,0.047519847156008835
192,0.9495918367346938,1,25000,187,192,0.9739583333333334,9,63.94822820801591,0.04736683058820035
192,0.9697959183673469,0,25000,188,192,0.9791666666666666,10,64.56372678079015,0.04691745920286393
192,0.9697959183673469,1,25000,189,192,0.984375,12,64.36409884782421,0.047005377971143694
192,0.99,0,25000,192,192,1.0,13,64.9268976920066,0.047101276026184455
192,0.99,1,25000,191,192,0.9947916666666666,14,65.23192099267428,0.04576423396679472
208,0.0,0,25000,46,208,0.22115384615384615,18,19.423981982234068,0.17698631613386698
208,0.0,1,25000,45,208,0.21634615384615385,20,19.772216043583818,0.13785958700006912
208,0.02020408163265306,0,25000,53,208,0.2548076923076923,22,22.380405380811787,0.1685740992834645
208,0.02020408163265306,1,25000,52,208,0.25,24,22.18671516839622,0.12684803107434786
208,0.04040816326530612,0,25000,63,208,0.30288461538461536,24,25.418307255994357,0.1603499754212246
208,0.04040816326530612,1,25000,63,208,0.30288461538461536,23,24.855145656516342,0.14973513863976945
208,0.06061224489795918,0,25000,89,208,0.42788461538461536,25,28.216762542259236,0.1568170221863403
208,0.06061224489795918,1,25000,96,208,0.46153846153846156,26,28.40948460717729,0.165146628035645
208,0.08081632653061224,0,25000,117,208,0.5625,26,31.224283258648644,0.1490487139754791
208,0.08081632653061224,1,25000,124,208,0.5961538461538461,22,30.527106844828786,0.15665429838027883
208,0.1010204081632653,0,25000,142,208,0.6826923076923077,17,34.11871052868561,0.14182980938137174
208,0.1010204081632653,1,25000,151,208,0.7259615384615384,19,35.501769646550706,0.14752493757620772
208,0.12122448979591836,0,25000,160,208,0.7692307692307693,16,38.25472882250374,0.13373502457506387
208,0.12122448979591836,1,25000,160,208,0.7692307692307693,15,37.8397129888512,0.13870569566881671
208,0.14142857142857143,0,25000,168,208,0.8076923076923077,13,42.906540480902066,0.12707405322842608
208,0.14142857142857143,1,25000,170,208,0.8173076923076923,15,43.474470350601706,0.12778856911141684
208,0.16163265306122448,0,25000,175,208,0.8413461538461539,28,51.44830165563496,0.1080079174565049
208,0.16163265306122448,1,25000,184,208,0.8846153846153846,29,50.95282671256433,0.11295765773355662
208,0.18183673469387754,0,25000,186,208,0.8942307692307693,29,53.17157139948735,0.10372933542796557
208,0.18183673469387754,1,25000,187,208,0.8990384615384616,33,54.415615129363374,0.10309296013873875
208,0.2020408163265306,0,25000,187,208,0.8990384615384616,32,55.23534351025634,0.0938026091795751
208,0.2020408163265306,1,25000,184,208,0.8846153846153846,32,55.2444615368849,0.09828689264604096
208,0.22224489795918367,0,25000,188,208,0.9038461538461539,32,56.04494735068574,0.0905798063543248
208,0.22224489795918367,1,25000,181,208,0.8701923076923077,32,55.92131351710377,0.09266608075224446
208,0.24244897959183673,0,25000,186,208,0.8942307692307693,36,56.60630317278883,0.08490173113181373
208,0.24244897959183673,1,25000,183,208,0.8798076923076923,28,55.53645555107813,0.09029937252462925
208,0.2626530612244898,0,25000,183,208,0.8798076923076923,37,57.53302617198803,0.08084351192889705
208,0.2626530612244898,1,25000,194,208,0.9326923076923077,34,59.014847274748284,0.08241174209145985
208,0.28285714285714286,0,25000,181,208,0.8701923076923077,28,56.90544924313271,0.07923083835337759
208,0.28285714285714286,1,25000,183,208,0.8798076923076923,32,57.553864398589525,0.079473320463593
208,0.3030612244897959,0,25000,185,208,0.8894230769230769,34,58.5424344677932,0.07899085413906279
208,0.3030612244897959,1,25000,184,208,0.8846153846153846,38,58.684831889973154,0.0746387440914881
208,0.32326530612244897,0,25000,188,208,0.9038461538461539,29,58.39702958648158,0.07126868845430012
208,0.32326530612244897,1,25000,196,208,0.9423076923076923,34,60.387288589448005,0.07160719506185492
208,0.34346938775510205,0,25000,196,208,0.9423076923076923,24,60.64208317764033,0.0659933929676497
208,0.34346938775510205,1,25000,195,208,0.9375,25,59.38801493529262,0.06799969221841738
208,0.3636734693877551,0,25000,197,208,0.9471153846153846,17,54.51910389489274,0.06860315984723087
208,0.3636734693877551,1,25000,194,208,0.9326923076923077,15,54.235782282244614,0.06997562494607827
208,0.38387755102040816,0,25000,205,208,0.9855769230769231,10,46.83320190941062,0.08115853840835804
208,0.38387755102040816,1,25000,200,208,0.9615384615384616,8,46.453349608249695,0.08029138776006205
208,0.4040816326530612,0,25000,200,208,0.9615384615384616,7,24.77815488039458,0.16508301970284267
208,0.4040816326530612,1,25000,197,208,0.9471153846153846,11,24.4903374425527,0.16005812908786385
208,0.42428571428571427,0,25000,194,208,0.9326923076923077,9,28.2493112913453,0.1879078319244727
208,0.42428571428571427,1,25000,195,208,0.9375,10,24.018198129385855,0.18830510101584874
208,0.44448979591836735,0,25000,192,208,0.9230769230769231,10,29.343663117209278,0.20671097381086967
208,0.44448979591836735,1,25000,198,208,0.9519230769230769,6,32.529224004011354,0.180399690986914
208,0.4646938775510204,0,25000,190,208,0.9134615384615384,7,34.112852706036435,0.1684968957067961
208,0.4646938775510204,1,25000,195,208,0.9375,5,35.42436518934746,0.17275168857044146
208,0.48489795918367345,0,25000,192,208,0.9230769230769231,4,34.58019609731301,0.17605840889026952
208,0.48489795918367345,1,25000,193,208,0.9278846153846154,2,34.60646639020279,0.17953551398202
208,0.5051020408163265,0,25000,195,208,0.9375,4,34.631765407821646,0.1792190803656232
208,0.5051020408163265,1,25000,192,208,0.9230769230769231,6,34.866887659514234,0.18309443248492407
208,0.5253061224489796,0,25000,199,208,0.9567307692307693,3,34.95673930166794,0.1853915492417439
208,0.5253061224489796,1,25000,191,208,0.9182692307692307,7,34.13093711654474,0.188983417636145
208,0.5455102040816326,0,25000,197,208,0.9471153846153846,4,34.8474477050902,0.18886060684267755
208,0.5455102040816326,1,25000,196,208,0.9423076923076923,2,34.44471172305728,0.1910410715257148
208,0.5657142857142857,0,25000,192,208,0.9230769230769231,3,34.31796663182722,0.19064760129262961
208,0.5657142857142857,1,25000,186,208,0.8942307692307693,4,33.803710069264156,0.19282501716116518
208,0.5859183673469388,0,25000,197,208,0.9471153846153846,3,35.075324769175985,0.1911150843026623
208,0.5859183673469388,1,25000,196,208,0.9423076923076923,2,35.05467536228643,0.19222004520711267
208,0.6061224489795918,0,25000,201,208,0.9663461538461539,5,35.941155913807336,0.19001518442136509
208,0.6061224489795918,1,25000,199,208,0.9567307692307693,1,36.32050701680436,0.18898758873366514
208,0.6263265306122449,0,25000,198,208,0.9519230769230769,4,36.541742012000554,0.1871100056816512
208,0.6263265306122449,1,25000,197,208,0.9471153846153846,6,37.92802480792561,0.18219997055502637
208,0.6465306122448979,0,25000,199,208,0.9567307692307693,5,41.05406061797052,0.1733370542216334
208,0.6465306122448979,1,25000,200,208,0.9615384615384616,3,38.06662916597227,0.1823119004504204
208,0.666734693877551,0,25000,200,208,0.9615384615384616,3,41.72685782214161,0.17223627035710581
208,0.666734693877551,1,25000,198,208,0.9519230769230769,1,39.9813952415884,0.17636506257026227
208,0.6869387755102041,0,25000,198,208,0.9519230769230769,2,40.51873130986523,0.17334881301001423
208,0.6869387755102041,1,25000,198,208,0.9519230769230769,3,41.33819220644291,0.1726576833682137
208,0.7071428571428571,0,25000,205,208,0.9855769230769231,3,42.55729890356081,0.16729933863378244
208,0.7071428571428571,1,25000,203,208,0.9759615384615384,4,44.91350961767296,0.1652231195203083
208,0.7273469387755102,0,25000,204,208,0.9807692307692307,2,45.41906180973709,0.15839086781800651
208,0.7273469387755102,1,25000,200,208,0.9615384615384616,13,68.276782972938,0.048169446833871546
208,0.7475510204081632,0,25000,204,208,0.9807692307692307,10,58.72731462613486,0.0583338569510283
208,0.7475510204081632,1,25000,207,208,0.9951923076923077,10,58.956255517537514,0.06298806573324925
208,0.7677551020408163,0,25000,200,208,0.9615384615384616,17,62.15728908881412,0.05693303654148413
208,0.7677551020408163,1,25000,203,208,0.9759615384615384,16,65.20655087739644,0.05280795731918378
208,0.7879591836734694,0,25000,201,208,0.9663461538461539,14,66.5753301472756,0.047475837999866516
208,0.7879591836734694,1,25000,199,208,0.9567307692307693,12,65.57661947288187,0.04892486802771534
208,0.8081632653061224,0,25000,200,208,0.9615384615384616,15,66.92082657663869,0.04777658922329407
208,0.8081632653061224,1,25000,203,208,0.9759615384615384,17,67.47040607572202,0.04737964886759663
208,0.8283673469387755,0,25000,197,208,0.9471153846153846,17,67.19513174956833,0.045893860396236504
208,0.8283673469387755,1,25000,199,208,0.9567307692307693,17,67.39369269725549,0.04561055820427548
208,0.8485714285714285,0,25000,202,208,0.9711538461538461,17,67.81229866866242,0.04610175537175172
208,0.8485714285714285,1,25000,203,208,0.9759615384615384,15,68.62749875161366,0.045107321598825675
208,0.8687755102040816,0,25000,203,208,0.9759615384615384,18,67.80415749491138,0.04660274537492989
208,0.8687755102040816,1,25000,201,208,0.9663461538461539,14,67.43292602455755,0.04614181769435849
208,0.8889795918367347,0,25000,206,208,0.9903846153846154,8,68.42469852065703,0.04590029197133852
208,0.8889795918367347,1,25000,203,208,0.9759615384615384,13,67.58666376241352,0.04622490674299374
208,0.9091836734693878,0,25000,204,208,0.9807692307692307,10,68.97166644571729,0.04466504315895636
208,0.9091836734693878,1,25000,200,208,0.9615384615384616,17,67.164479173599,0.04622777318116353
208,0.9293877551020407,0,25000,206,208,0.9903846153846154,6,69.98879945106671,0.04427555154834395
208,0.9293877551020407,1,25000,201,208,0.9663461538461539,16,67.34025103499687,0.046254470463693145
208,0.9495918367346938,0,25000,205,208,0.9855769230769231,10,69.50929122011907,0.04429582673001862
208,0.9495918367346938,1,25000,204,208,0.9807692307692307,11,69.58737284480569,0.0440176038205157
208,0.9697959183673469,0,25000,207,208,0.9951923076923077,8,69.77068680268559,0.04417283727690474
208,0.9697959183673469,1,25000,204,208,0.9807692307692307,7,69.09493646208841,0.04443961791839171
208,0.99,0,25000,208,208,1.0,7,70.00541911207668,0.04420167320227258
208,0.99,1,25000,207,208,0.9951923076923077,9,69.90640461969876,0.04396646093128881
224,0.0,0,25000,54,224,0.24107142857142858,21,22.231917265996948,0.1646330694243183
224,0.0,1,25000,49,224,0.21875,25,21.700341837751175,0.1639010905212761
224,0.02020408163265306,0,25000,62,224,0.2767857142857143,23,25.03543290490633,0.16559109888105084
224,0.02020408163265306,1,25000,62,224,0.2767857142857143,26,25.078678570954136,0.15232550432159858
224,0.04040816326530612,0,25000,87,224,0.38839285714285715,24,29.040546025040996,0.16476407808304505
224,0.04040816326530612,1,25000,88,224,0.39285714285714285,27,29.474224896982065,0.12841452904526449
224,0.06061224489795918,0,25000,119,224,0.53125,22,32.6300858910857,0.15519019829964828
224,0.06061224489795918,1,25000,126,224,0.5625,21,33.05861552903616,0.15326426456000544
224,0.08081632653061224,0,25000,154,224,0.6875,19,37.03161232654304,0.14280500715220426
224,0.08081632653061224,1,25000,155,224,0.6919642857142857,20,37.8664151535297,0.14342337834535063
224,0.1010204081632653,0,25000,161,224,0.71875,17,41.30732950648981,0.1346619829168284
224,0.1010204081632653,1,25000,169,224,0.7544642857142857,14,42.93810269214097,0.13480110725438513
224,0.12122448979591836,0,25000,188,224,0.8392857142857143,23,49.659308780934865,0.1204949388595201
224,0.12122448979591836,1,25000,180,224,0.8035714285714286,14,47.447343035368405,0.12231406345429563
224,0.14142857142857143,0,25000,185,224,0.8258928571428571,29,53.544819482779054,0.1084473057286038
224,0.14142857142857143,1,25000,180,224,0.8035714285714286,27,50.49439282778851,0.11276283236880749
224,0.16163265306122448,0,25000,191,224,0.8526785714285714,32,55.91238621132222,0.10312051449371923
224,0.16163265306122448,1,25000,192,224,0.8571428571428571,32,55.99656494459805,0.10167953549413525
224,0.18183673469387754,0,25000,189,224,0.84375,34,57.781559551654794,0.09568366058998784
224,0.18183673469387754,1,25000,188,224,0.8392857142857143,32,55.975985492426084,0.09843118598822392
224,0.2020408163265306,0,25000,195,224,0.8705357142857143,32,59.28127168829266,0.0892862325946994
224,0.2020408163265306,1,25000,196,224,0.875,27,58.758498163283264,0.09164393573418261
224,0.22224489795918367,0,25000,190,224,0.8482142857142857,30,59.17127890384012,0.0857243102233199
224,0.22224489795918367,1,25000,190,224,0.8482142857142857,34,58.584367111353885,0.08599516071415048
224,0.24244897959183673,0,25000,205,224,0.9151785714285714,34,62.38802568221309,0.07644279775109529
224,0.24244897959183673,1,25000,189,224,0.84375,32,59.101862747341826,0.08348344870131236
224,0.2626530612244898,0,25000,198,224,0.8839285714285714,33,62.60594040812574,0.07343751587340541
224,0.2626530612244898,1,25000,199,224,0.8883928571428571,37,61.95589382858964,0.07777977802236107
224,0.28285714285714286,0,25000,203,224,0.90625,30,64.31079778997531,0.06997511063070193
224,0.28285714285714286,1,25000,196,224,0.875,28,61.51619943300611,0.07477807797049454
224,0.3030612244897959,0,25000,189,224,0.84375,35,61.5152045735652,0.06855987438197919
224,0.3030612244897959,1,25000,201,224,0.8973214285714286,34,63.82149856672697,0.07008507871287811
224,0.32326530612244897,0,25000,198,224,0.8839285714285714,37,63.6534960374351,0.062139452296025785
224,0.32326530612244897,1,25000,204,224,0.9107142857142857,28,63.43795567774788,0.06658435725955976
224,0.34346938775510205,0,25000,203,224,0.90625,29,63.19851092755622,0.060600072839436976
224,0.34346938775510205,1,25000,203,224,0.90625,26,63.48842067739962,0.061220946017191476
224,0.3636734693877551,0,25000,214,224,0.9553571428571429,8,59.81123653351515,0.06353928750855337
224,0.3636734693877551,1,25000,213,224,0.9508928571428571,13,59.09917795090283,0.06490196812593416
224,0.38387755102040816,0,25000,215,224,0.9598214285714286,6,50.04436412012356,0.077457092292709
224,0.38387755102040816,1,25000,213,224,0.9508928571428571,6,49.088347493295664,0.0795062282456385
224,0.4040816326530612,0,25000,215,224,0.9598214285714286,11,31.54685976080487,0.1470948712455697
224,0.4040816326530612,1,25000,213,224,0.9508928571428571,9,34.38526388872804,0.14144206829124958
224,0.42428571428571427,0,25000,209,224,0.9330357142857143,9,32.77819532182292,0.16501156901837408
224,0.42428571428571427,1,25000,207,224,0.9241071428571429,6,34.25138194966707,0.16049466389416808
224,0.44448979591836735,0,25000,214,224,0.9553571428571429,4,39.78919911701554,0.1517611828487105
224,0.44448979591836735,1,25000,214,224,0.9553571428571429,5,40.17934281069744,0.15184794941602486
224,0.4646938775510204,0,25000,211,224,0.9419642857142857,5,39.011043413704186,0.1615230983843745
224,0.4646938775510204,1,25000,210,224,0.9375,4,39.095111373954936,0.16302971765996666
224,0.48489795918367345,0,25000,209,224,0.9330357142857143,3,38.857764959400306,0.16676895498249417
224,0.48489795918367345,1,25000,209,224,0.9330357142857143,4,38.789292515692345,0.16972638126765488
224,0.5051020408163265,0,25000,209,224,0.9330357142857143,8,38.121080463802016,0.17397867425899424
224,0.5051020408163265,1,25000,211,224,0.9419642857142857,3,38.70154795404029,0.17450826941128023
224,0.5253061224489796,0,25000,211,224,0.9419642857142857,5,38.49173390147159,0.1772731258706792
224,0.5253061224489796,1,25000,212,224,0.9464285714285714,2,38.95288151858473,0.17805158856523368
224,0.5455102040816326,0,25000,212,224,0.9464285714285714,2,39.08028462732518,0.17544464908964247
224,0.5455102040816326,1,25000,206,224,0.9196428571428571,2,38.42656943488855,0.1799578335821725
224,0.5657142857142857,0,25000,206,224,0.9196428571428571,4,39.29896672350144,0.17611670861157472
224,0.5657142857142857,1,25000,210,224,0.9375,3,39.05643702409535,0.1775536642235231
224,0.5859183673469388,0,25000,209,224,0.9330357142857143,4,38.82528826223916,0.18076284037348733
224,0.5859183673469388,1,25000,209,224,0.9330357142857143,4,39.42191704948445,0.1796582593614028
224,0.6061224489795918,0,25000,209,224,0.9330357142857143,4,39.63661994346923,0.17918540975596892
224,0.6061224489795918,1,25000,216,224,0.9642857142857143,2,40.091754601641426,0.17920126072269357
224,0.6263265306122449,0,25000,207,224,0.9241071428571429,4,39.48789900941745,0.178304650357507
224,0.6263265306122449,1,25000,214,224,0.9553571428571429,2,40.79072492149808,0.17837811655833546
224,0.6465306122448979,0,25000,217,224,0.96875,3,41.775529150084765,0.17430034415810522
224,0.6465306122448979,1,25000,208,224,0.9285714285714286,2,40.635700857087926,0.1749806621655992
224,0.666734693877551,0,25000,214,224,0.9553571428571429,4,42.68353294958575,0.17057892076740197
224,0.666734693877551,1,25000,211,224,0.9419642857142857,2,41.88403861744754,0.17174357561464476
224,0.6869387755102041,0,25000,213,224,0.9508928571428571,3,45.63064417648489,0.16221131882553924
224,0.6869387755102041,1,25000,212,224,0.9464285714285714,3,43.798962221922075,0.16572682873673714
224,0.7071428571428571,0,25000,215,224,0.9598214285714286,4,50.381896624105096,0.15016928223155562
224,0.7071428571428571,1,25000,213,224,0.9508928571428571,4,46.96504134693806,0.15705557556070376
224,0.7273469387755102,0,25000,215,224,0.9598214285714286,5,49.78245952667591,0.15230725965785374
224,0.7273469387755102,1,25000,213,224,0.9508928571428571,14,73.05229244121914,0.045535080510028386
224,0.7475510204081632,0,25000,213,224,0.9508928571428571,11,65.71898712888796,0.05852887516856688
224,0.7475510204081632,1,25000,219,224,0.9776785714285714,15,60.742346571407566,0.05705238737010275
224,0.7677551020408163,0,25000,215,224,0.9598214285714286,10,68.77442609548031,0.053739059931357844
224,0.7677551020408163,1,25000,209,224,0.9330357142857143,16,66.7623493057992,0.05201775068859826
224,0.7879591836734694,0,25000,215,224,0.9598214285714286,15,72.26286342797471,0.04365113883765118
224,0.7879591836734694,1,25000,210,224,0.9375,15,70.83184340480506,0.047394464484557655
224,0.8081632653061224,0,25000,215,224,0.9598214285714286,14,72.67747013226432,0.04384241929278108
224,0.8081632653061224,1,25000,217,224,0.96875,15,73.70461447925138,0.04209124547396956
224,0.8283673469387755,0,25000,214,224,0.9553571428571429,11,72.84817499302143,0.04279589293429669
224,0.8283673469387755,1,25000,214,224,0.9553571428571429,11,73.25505949568436,0.04248003852756724
224,0.8485714285714285,0,25000,209,224,0.9330357142857143,21,71.68101510428122,0.043342456443850694
224,0.8485714285714285,1,25000,214,224,0.9553571428571429,13,73.1188893641789,0.04267435534300557
224,0.8687755102040816,0,25000,216,224,0.9642857142857143,10,72.19893539006605,0.04384246028398329
224,0.8687755102040816,1,25000,217,224,0.96875,13,72.42135061559738,0.043614726738476786
224,0.8889795918367347,0,25000,217,224,0.96875,12,72.75137876572242,0.04361834418158004
224,0.8889795918367347,1,25000,218,224,0.9732142857142857,11,72.068280650749,0.044414884502409435
224,0.9091836734693878,0,25000,220,224,0.9821428571428571,11,74.08701134178955,0.04195379797983711
224,0.9091836734693878,1,25000,219,224,0.9776785714285714,9,73.26024937635127,0.04316517217660734
224,0.9293877551020407,0,25000,220,224,0.9821428571428571,7,73.77210632203986,0.042696314459034754
224,0.9293877551020407,1,25000,220,224,0.9821428571428571,9,72.85193091382581,0.04397028751781351
224,0.9495918367346938,0,25000,220,224,0.9821428571428571,9,74.6015511653136,0.04166198701871467
