file,m,s,seed,n,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m240_s0.484898_seed0.h5,240,0.48489795918367345,0,1024,240,1.0,239.70130135247018,0.9987554223019591,0.9987554223019591,0.0012445776980408718,0.044975607022946215,0.0012445776980410364,1.8104367270013775,0.23437500000000003,0.010039054415977992,0.009928488579110181,0.0
n1024_m240_s0.484898_seed1.h5,240,0.48489795918367345,1,1024,240,1.0,239.70499901569565,0.9987708292320652,0.9987708292320652,0.0012291707679348285,0.044684325975966444,0.0012291707679349154,1.8104151206951062,0.23437500000000003,0.010026673942544037,0.009933313562617337,0.0
n1024_m240_s0.505102_seed0.h5,240,0.5051020408163265,0,1024,240,1.0,239.67827203901834,0.9986594668292431,0.9986594668292431,0.0013405331707568857,0.047369454511813416,0.0013405331707571737,1.8614440235358787,0.23437500000000006,0.009496676132154382,0.00942595538005574,0.0
n1024_m240_s0.505102_seed1.h5,240,0.5051020408163265,1,1024,240,1.0,239.68168464605696,0.9986736860252373,0.9986736860252373,0.0013263139747626829,0.047138588209442146,0.0013263139747630606,1.8613711573766447,0.2343750000000001,0.009457374674437035,0.009431221976681111,0.0
n1024_m240_s0.525306_seed0.h5,240,0.5253061224489796,0,1024,240,1.0,239.66357477632118,0.9985982282346716,0.9985982282346716,0.0014017717653284079,0.048827030215608136,0.001401771765328759,1.9018213456573696,0.23437500000000006,0.009097398644025234,0.009056225480704375,0.001131513663574546
n1024_m240_s0.525306_seed1.h5,240,0.5253061224489796,1,1024,240,1.0,239.66447441239143,0.9986019767182976,0.9986019767182976,0.0013980232817023541,0.04874795941667083,0.0013980232817025573,1.9019879657356091,0.23437500000000006,0.009092746010807931,0.00907323183350602,0.0011643592064165932
n1024_m240_s0.545510_seed0.h5,240,0.5455102040816326,0,1024,240,1.0,239.65073824100546,0.998544742670856,0.998544742670856,0.0014552573291439774,0.05005110038093137,0.00145525732914409,1.934069706511969,0.23437500000000006,0.00886051359566489,0.008832683530422016,0.004097820717551023
n1024_m240_s0.545510_seed1.h5,240,0.5455102040816326,1,1024,240,1.0,239.64849383555702,0.9985353909814876,0.9985353909814876,0.0014646090185124194,0.05055621159790186,0.0014646090185127165,1.9349360745082549,0.23437500000000006,0.00887214692069701,0.008832784020794649,0.0038708308124272895
n1024_m240_s0.565714_seed0.h5,240,0.5657142857142857,0,1024,240,1.0,239.63987658158294,0.9984994857565955,0.9984994857565955,0.0015005142434044716,0.05124775095994858,0.0015005142434046596,1.9600213453481756,0.23437500000000006,0.00874690122319206,0.008658045804851584,0.005907079409472855
n1024_m240_s0.565714_seed1.h5,240,0.5657142857142857,1,1024,240,1.0,239.64025379615487,0.9985010574839787,0.9985010574839787,0.0014989425160213399,0.05142060725605577,0.0014989425160217566,1.9602836655701301,0.23437500000000006,0.008690729121386364,0.008560261337913157,0.005810946709610938
n1024_m240_s0.585918_seed0.h5,240,0.5859183673469388,0,1024,240,1.0,239.6281788480701,0.9984507452002921,0.9984507452002921,0.001549254799707911,0.052694574086083544,0.001549254799708318,1.9815438569067398,0.23437500000000008,0.008658157454701653,0.008596371360624858,0.006396373203917877
n1024_m240_s0.585918_seed1.h5,240,0.5859183673469388,1,1024,240,1.0,239.63078818900976,0.9984616174542074,0.9984616174542074,0.0015383825457926381,0.05239310810612237,0.001538382545792864,1.9813251203603968,0.23437500000000006,0.008623850057693224,0.008554940604430804,0.006277195204546001
n1024_m240_s0.606122_seed0.h5,240,0.6061224489795918,0,1024,240,1.0,239.6267849583237,0.9984449373263488,0.9984449373263488,0.0015550626736512418,0.05309304916018104,0.0015550626736515912,1.9988189363834892,0.23437500000000006,0.008635987568487406,0.008485462625611295,0.006583611378568158
n1024_m240_s0.606122_seed1.h5,240,0.6061224489795918,1,1024,240,1.0,239.62606165741454,0.9984419235725606,0.9984419235725606,0.0015580764274394365,0.053033898202459205,0.001558076427439842,1.9989221932941412,0.2343750000000001,0.008601780347443388,0.008427041804252255,0.0063949968945515535
n1024_m240_s0.626327_seed0.h5,240,0.6263265306122449,0,1024,240,1.0,239.61854534887243,0.9984106056203018,0.9984106056203018,0.0015893943796981835,0.05470538792097255,0.0015893943796984795,2.0137192090256115,0.23437500000000006,0.00852905659639528,0.008032509537622733,0.006255359094275046
n1024_m240_s0.626327_seed1.h5,240,0.6263265306122449,1,1024,240,1.0,239.62343714313465,0.9984309880963944,0.9984309880963944,0.0015690119036055883,0.05391425151884329,0.0015690119036059578,2.013449919186033,0.23437500000000008,0.008581951286742651,0.00822024194984879,0.00625754463269839
n1024_m240_s0.646531_seed0.h5,240,0.6465306122448979,0,1024,240,1.0,239.61653533554636,0.9984022305647765,0.9984022305647765,0.001597769435223495,0.05546493734439435,0.001597769435223748,2.0263047143496182,0.23437500000000006,0.008733414730305703,0.008316633081279261,0.006214324732062639
n1024_m240_s0.646531_seed1.h5,240,0.6465306122448979,1,1024,240,1.0,239.63576094072778,0.9984823372530324,0.9984823372530324,0.0015176627469676296,0.05520708092487531,0.0015176627469677695,2.0255932105261745,0.23437500000000006,0.008220776410566734,0.0074167186996512,0.005521458034439133
n1024_m240_s0.666735_seed0.h5,240,0.666734693877551,0,1024,240,1.0,239.61231887317263,0.9983846619715526,0.9983846619715526,0.0016153380284473773,0.05654966016759708,0.001615338028447718,2.0369945821042568,0.23437500000000006,0.008801895511328546,0.008448834515846286,0.0061088629857520916
n1024_m240_s0.666735_seed1.h5,240,0.666734693877551,1,1024,240,1.0,239.63021040416788,0.9984592100173661,0.9984592100173661,0.00154078998263385,0.05628681213655407,0.0015407899826341616,2.036214539467155,0.23437500000000006,0.008402630438064806,0.007511863131536534,0.005586723842929258
n1024_m240_s0.686939_seed0.h5,240,0.6869387755102041,0,1024,240,1.0,239.61671081418172,0.9984029617257572,0.9984029617257572,0.0015970382742428457,0.05770777626867559,0.0015970382742431673,2.04607173181477,0.23437500000000006,0.008758270028747288,0.00793753555883153,0.005540094508788557
n1024_m240_s0.686939_seed1.h5,240,0.6869387755102041,1,1024,240,1.0,239.61870224156883,0.9984112593398701,0.9984112593398701,0.001588740660129928,0.057523167071517334,0.0015887406601303607,2.046033674299635,0.2343750000000001,0.008738864586016148,0.0079638894649786,0.005734280443715326
n1024_m240_s0.707143_seed0.h5,240,0.7071428571428571,0,1024,240,1.0,239.6151566056069,0.9983964858566954,0.9983964858566954,0.0016035141433046185,0.05954340592270821,0.0016035141433049845,2.057108916132473,0.23437500000000008,0.008697098712261146,0.007730748111584327,0.005395158048112458
n1024_m240_s0.707143_seed1.h5,240,0.7071428571428571,1,1024,240,1.0,239.6224266688805,0.9984267777870021,0.9984267777870021,0.0015732222129979379,0.05864702478991097,0.0015732222129981226,2.054702497966322,0.23437500000000006,0.008716668690465263,0.007575454462020701,0.0054685153629340875
n1024_m240_s0.727347_seed0.h5,240,0.7273469387755102,0,1024,240,1.0,239.61277187499218,0.9983865494791341,0.9983865494791341,0.0016134505208659222,0.0605630526108358,0.0016134505208659983,2.062307685217265,0.23437500000000003,0.008878869681243356,0.0075451874363423,0.005333513150559784
n1024_m240_s0.727347_seed1.h5,240,0.7273469387755102,1,1024,240,1.0,239.61889383976813,0.9984120576657005,0.9984120576657005,0.0015879423342994858,0.06042982836836159,0.0015879423342998076,2.0649947851413213,0.23437500000000008,0.008878202516355722,0.007402884716913138,0.005151791045664582
n1024_m240_s0.747551_seed0.h5,240,0.7475510204081632,0,1024,240,1.0,239.77485859196167,0.9990619107998403,0.9990619107998403,0.0009380892001596974,0.06731814826497029,0.000938089200160146,2.2000756147655083,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.747551_seed1.h5,240,0.7475510204081632,1,1024,240,1.0,239.78412317181937,0.9991005132159141,0.9991005132159141,0.0008994867840859122,0.06435944122084383,0.0008994867840862422,2.14904923319625,0.23437500000000006,0.0,0.0,0.0
n1024_m240_s0.767755_seed0.h5,240,0.7677551020408163,0,1024,240,1.0,239.75640821573325,0.9989850342322218,0.9989850342322218,0.0010149657677781532,0.07626105315068143,0.0010149657677785623,2.3963395912076546,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.767755_seed1.h5,240,0.7677551020408163,1,1024,240,1.0,239.75437669164967,0.9989765695485403,0.9989765695485403,0.0010234304514596948,0.07633968949669276,0.0010234304514600992,2.389666742658624,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.787959_seed0.h5,240,0.7879591836734694,0,1024,240,1.0,239.75433507130947,0.9989763961304561,0.9989763961304561,0.001023603869543921,0.08268441360196557,0.0010236038695446345,2.5876895866087697,0.23437500000000017,0.0,0.0,0.0
n1024_m240_s0.787959_seed1.h5,240,0.7879591836734694,1,1024,240,1.0,239.75124912534375,0.9989635380222656,0.9989635380222656,0.0010364619777344375,0.08376728266469315,0.0010364619777347857,2.606735473927502,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.808163_seed0.h5,240,0.8081632653061224,0,1024,240,1.0,239.74718238494825,0.9989465932706177,0.9989465932706177,0.0010534067293822558,0.0918800195515739,0.0010534067293832322,2.836184311183834,0.23437500000000022,0.0,0.0,0.0
n1024_m240_s0.808163_seed1.h5,240,0.8081632653061224,1,1024,240,1.0,239.74977041664533,0.9989573767360223,0.9989573767360223,0.0010426232639777488,0.09167273630877994,0.0010426232639785585,2.8440373978523703,0.23437500000000017,0.0,0.0,0.0
n1024_m240_s0.828367_seed0.h5,240,0.8283673469387755,0,1024,240,1.0,239.73631570336875,0.9989013154307032,0.9989013154307032,0.0010986845692968483,0.10203501787535108,0.0010986845692978896,3.0844878326093563,0.23437500000000025,0.0,0.0,0.0
n1024_m240_s0.828367_seed1.h5,240,0.8283673469387755,1,1024,240,1.0,239.7402778994874,0.9989178245811975,0.9989178245811975,0.0010821754188025112,0.10160348465487436,0.001082175418803377,3.093114851557506,0.23437500000000022,0.0,0.0,0.0
n1024_m240_s0.848571_seed0.h5,240,0.8485714285714285,0,1024,240,1.0,239.72920375899412,0.9988716823291421,0.9988716823291421,0.001128317670857859,0.11368499294464032,0.0011283176708589478,3.390894203525209,0.23437500000000025,0.0,0.0,0.0
n1024_m240_s0.848571_seed1.h5,240,0.8485714285714285,1,1024,240,1.0,239.7255841495935,0.9988566006233062,0.9988566006233062,0.0011433993766938322,0.11446496427090116,0.0011433993766950213,3.391852363129326,0.23437500000000028,0.0,0.0,0.0
n1024_m240_s0.868776_seed0.h5,240,0.8687755102040816,0,1024,240,1.0,239.69884867739165,0.9987452028224653,0.9987452028224653,0.0012547971775347389,0.13378410266045998,0.0012547971775363606,3.7842294443905553,0.2343750000000004,0.0,0.0,0.0
n1024_m240_s0.868776_seed1.h5,240,0.8687755102040816,1,1024,240,1.0,239.698080181377,0.9987420007557375,0.9987420007557375,0.0012579992442625088,0.1337616708919987,0.0012579992442638907,3.778216399971686,0.23437500000000033,0.0,0.0,0.0
n1024_m240_s0.888980_seed0.h5,240,0.8889795918367347,0,1024,240,1.0,239.67340730130672,0.998639197088778,0.998639197088778,0.001360802911221981,0.15588888593347175,0.0013608029112231307,4.232550759465438,0.23437500000000028,0.0,0.0,0.0
n1024_m240_s0.888980_seed1.h5,240,0.8889795918367347,1,1024,240,1.0,239.67367707501398,0.9986403211458916,0.9986403211458916,0.0013596788541083704,0.15560103149968418,0.001359678854109558,4.226771484134729,0.23437500000000028,0.0,0.0,0.0
n1024_m240_s0.909184_seed0.h5,240,0.9091836734693878,0,1024,240,1.0,239.6193603426218,0.9984140014275908,0.9984140014275908,0.001585998572409153,0.18562709864772833,0.001585998572409812,4.66746237176573,0.23437500000000017,0.0,0.0,0.0
n1024_m240_s0.909184_seed1.h5,240,0.9091836734693878,1,1024,240,1.0,239.6226134300232,0.99842755595843,0.99842755595843,0.0015724440415699759,0.18458109717576462,0.0015724440415707884,4.663342945111343,0.23437500000000017,0.0,0.0,0.0
n1024_m240_s0.929388_seed0.h5,240,0.9293877551020407,0,1024,240,1.0,239.5239398777485,0.9980164161572854,0.9980164161572854,0.0019835838427145758,0.22698855464273318,0.001983583842715158,5.105608165020242,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.929388_seed1.h5,240,0.9293877551020407,1,1024,240,1.0,239.51733838021755,0.9979889099175732,0.9979889099175732,0.0020110900824268363,0.22886571988561466,0.002011090082427366,5.109956660499818,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.949592_seed0.h5,240,0.9495918367346938,0,1024,240,1.0,239.43129663169384,0.9976304026320577,0.9976304026320577,0.002369597367942289,0.266141593712658,0.002369597367942514,5.480125217789241,0.23437500000000006,0.0,0.0,0.0
n1024_m240_s0.949592_seed1.h5,240,0.9495918367346938,1,1024,240,1.0,239.42587932944298,0.9976078305393458,0.9976078305393458,0.0023921694606542365,0.2675449521104336,0.002392169460654679,5.481456178953096,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.969796_seed0.h5,240,0.9697959183673469,0,1024,240,1.0,239.32564076781273,0.9971901698658864,0.9971901698658864,0.0028098301341136223,0.3026943183283535,0.0028098301341138486,5.725500565020274,0.23437500000000006,0.0,0.0,0.0
n1024_m240_s0.969796_seed1.h5,240,0.9697959183673469,1,1024,240,1.0,239.3272064626217,0.997196693594257,0.997196693594257,0.002803306405743,0.30220298066200973,0.002803306405743195,5.724167039372698,0.23437500000000006,0.0,0.0,0.0
n1024_m240_s0.990000_seed0.h5,240,0.99,0,1024,240,1.0,238.7022400945425,0.9945926670605938,0.9945926670605938,0.005407332939406206,0.39804098597929993,0.005407332939406775,5.438344095661445,0.2343750000000001,0.0,0.0,0.0
n1024_m240_s0.990000_seed1.h5,240,0.99,1,1024,240,1.0,238.68113808333874,0.9945047420139114,0.9945047420139114,0.005495257986088631,0.4016210619265118,0.005495257986089159,5.444480261203764,0.2343750000000001,0.0,0.0,0.0
n1024_m256_s0.000000_seed0.h5,256,0.0,0,1024,256,1.0,255.987328209907,0.9999505008199492,0.9999505008199492,4.9499180050815994e-05,0.0067280203810219374,4.949918005225966e-05,1.0025278822049155,0.2500000000000004,0.0,0.0,0.0
n1024_m256_s0.000000_seed1.h5,256,0.0,1,1024,256,1.0,255.98614217647264,0.9999458678768463,0.9999458678768463,5.413212315374949e-05,0.007001933698587553,5.413212315507962e-05,1.002485856201653,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.020204_seed0.h5,256,0.02020408163265306,0,1024,256,1.0,255.98698621078074,0.9999491648858623,0.9999491648858623,5.083511413772612e-05,0.006860282776283796,5.08351141391344e-05,1.0039347367093698,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.020204_seed1.h5,256,0.02020408163265306,1,1024,256,1.0,255.98612475215486,0.9999457998131049,0.9999457998131049,5.420018689505923e-05,0.007078968949513902,5.420018689650095e-05,1.004033031037915,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.040408_seed0.h5,256,0.04040816326530612,0,1024,256,1.0,255.98438223265111,0.9999389930962934,0.9999389930962934,6.1006903706584126e-05,0.007641827510023815,6.1006903707823864e-05,1.006775336762138,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.040408_seed1.h5,256,0.04040816326530612,1,1024,256,1.0,255.98599507423933,0.9999452932587474,0.9999452932587474,5.470674125263031e-05,0.0072488397100206915,5.470674125395269e-05,1.0070378492815095,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.060612_seed0.h5,256,0.06061224489795918,0,1024,256,1.0,255.97935531839175,0.9999193567124678,0.9999193567124678,8.064328753221162e-05,0.008950348549648516,8.06432875330788e-05,1.0122190627998,0.2500000000000002,0.0,0.0,0.0
n1024_m256_s0.060612_seed1.h5,256,0.06061224489795918,1,1024,256,1.0,255.97884399709437,0.9999173593636499,0.9999173593636499,8.264063635010643e-05,0.009047660578468371,8.264063635131303e-05,1.0119135912966497,0.25000000000000033,0.0,0.0,0.0
n1024_m256_s0.080816_seed0.h5,256,0.08081632653061224,0,1024,256,1.0,255.96937124717078,0.9998803564342609,0.9998803564342609,0.00011964356573912482,0.010926564620526834,0.0001196435657401461,1.018872664548996,0.2500000000000002,0.0,0.0,0.0
n1024_m256_s0.080816_seed1.h5,256,0.08081632653061224,1,1024,256,1.0,255.9696213270654,0.9998813333088492,0.9998813333088492,0.00011866669115079276,0.010897240859146099,0.0001186666911517175,1.018565372721998,0.2500000000000002,0.0,0.0,0.0
n1024_m256_s0.101020_seed0.h5,256,0.1010204081632653,0,1024,256,1.0,255.9629921129017,0.9998554379410223,0.9998554379410223,0.00014456205897772634,0.012071383749062616,0.00014456205897839133,1.0262322167215503,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.101020_seed1.h5,256,0.1010204081632653,1,1024,256,1.0,255.96344260730984,0.9998571976848041,0.9998571976848041,0.00014280231519592235,0.012010077162799154,0.0001428023151968589,1.0263704597948273,0.2500000000000002,0.0,0.0,0.0
n1024_m256_s0.121224_seed0.h5,256,0.12122448979591836,0,1024,256,1.0,255.9571197583864,0.9998324990561969,0.9998324990561969,0.00016750094380313385,0.013084611054396875,0.00016750094380383902,1.0328035638161304,0.25000000000000017,0.0,0.0,0.0
n1024_m256_s0.121224_seed1.h5,256,0.12122448979591836,1,1024,256,1.0,255.9562950362597,0.9998292774853894,0.9998292774853894,0.0001707225146105884,0.013211427647680971,0.00017072251461138182,1.0323889178960002,0.2500000000000002,0.0,0.0,0.0
n1024_m256_s0.141429_seed0.h5,256,0.14142857142857143,0,1024,256,1.0,255.95379815472552,0.9998195240418966,0.9998195240418966,0.0001804759581034432,0.013680616727174688,0.00018047595810367047,1.0396400291159578,0.25000000000000006,0.0,0.0,0.0
n1024_m256_s0.141429_seed1.h5,256,0.14142857142857143,1,1024,256,1.0,255.95279084106733,0.9998155892229192,0.9998155892229192,0.00018441077708075682,0.013832650844987738,0.00018441077708134055,1.0395372431205625,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.161633_seed0.h5,256,0.16163265306122448,0,1024,256,1.0,255.94778274233977,0.9997960263372647,0.9997960263372647,0.0002039736627352795,0.014597836578070695,0.00020397366273568285,1.0462756210020816,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.161633_seed1.h5,256,0.16163265306122448,1,1024,256,1.0,255.9481593877863,0.9997974976085402,0.9997974976085402,0.0002025023914598023,0.014543948185638797,0.00020250239146033924,1.046644637005116,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.181837_seed0.h5,256,0.18183673469387754,0,1024,256,1.0,255.94427576889575,0.999782327222249,0.999782327222249,0.00021767277775097682,0.015152220400791398,0.0002176727777513084,1.054217655062106,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.181837_seed1.h5,256,0.18183673469387754,1,1024,256,1.0,255.94106440257747,0.9997697828225682,0.9997697828225682,0.0002302171774317685,0.015575021099929481,0.000230217177432367,1.0537303693921538,0.25000000000000017,0.0,0.0,0.0
n1024_m256_s0.202041_seed0.h5,256,0.2020408163265306,0,1024,256,1.0,255.9364390979972,0.9997517152265516,0.9997517152265516,0.00024828477344840394,0.016252128313904095,0.00024828477344891763,1.0619411551642481,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.202041_seed1.h5,256,0.2020408163265306,1,1024,256,1.0,255.9374176868805,0.999755537839377,0.999755537839377,0.00024446216062301573,0.016104877548210383,0.0002444621606232747,1.0624788118994601,0.25000000000000006,0.0,0.0,0.0
n1024_m256_s0.222245_seed0.h5,256,0.22224489795918367,0,1024,256,1.0,255.9316029433976,0.9997328239976468,0.9997328239976468,0.0002671760023531533,0.016933082084906324,0.0002671760023534815,1.0705900404402553,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.222245_seed1.h5,256,0.22224489795918367,1,1024,256,1.0,255.92969193775207,0.999725359131844,0.999725359131844,0.0002746408681559842,0.017144719286010808,0.000274640868156347,1.070994749302975,0.2500000000000001,0.0,0.0,0.0
n1024_m256_s0.242449_seed0.h5,256,0.24244897959183673,0,1024,256,1.0,255.92442568852857,0.9997047878458147,0.9997047878458147,0.0002952121541852648,0.017861762284819567,0.0002952121541853731,1.079777476281707,0.25,0.0,0.0,0.0
n1024_m256_s0.242449_seed1.h5,256,0.24244897959183673,1,1024,256,1.0,255.92342686356278,0.9997008861857921,0.9997008861857921,0.0002991138142078853,0.01798245842090355,0.00029911381420806533,1.080164566602542,0.25000000000000006,0.0,0.0,0.0
n1024_m256_s0.262653_seed0.h5,256,0.2626530612244898,0,1024,256,1.0,255.91741026013915,0.9996773838286686,0.9996773838286686,0.0003226161713314468,0.01876802184151633,0.0003226161713316006,1.089597621564578,0.25,0.0,0.0,0.0
n1024_m256_s0.262653_seed1.h5,256,0.2626530612244898,1,1024,256,1.0,255.91871819383232,0.9996824929446575,0.9996824929446575,0.000317507055342503,0.018608288146108286,0.00031750705534275113,1.0898194809402575,0.25,0.0,0.0,0.0
n1024_m256_s0.282857_seed0.h5,256,0.28285714285714286,0,1024,256,1.0,255.90914156424697,0.9996450842353397,0.9996450842353397,0.00035491576466029073,0.01980877677442855,0.0003549157646603212,1.1003181162354632,0.25,0.0,0.0,0.0
n1024_m256_s0.282857_seed1.h5,256,0.28285714285714286,1,1024,256,1.0,255.91024666921294,0.999649401051613,0.999649401051613,0.0003505989483869598,0.019631233560213426,0.0003505989483869389,1.1002509644144811,0.25,0.0,0.0,0.0
n1024_m256_s0.303061_seed0.h5,256,0.3030612244897959,0,1024,256,1.0,255.9011393411347,0.9996138255513074,0.9996138255513074,0.0003861744486926,0.020719230027600774,0.0003861744486926429,1.1111784961358702,0.25,1.9582710268654184e-05,0.0,0.0
n1024_m256_s0.303061_seed1.h5,256,0.3030612244897959,1,1024,256,1.0,255.9030450022401,0.9996212695400004,0.9996212695400004,0.00037873045999958777,0.02052246022590796,0.0003787304599998293,1.1112592571225857,0.25000000000000006,2.218352992533978e-05,0.0,0.0
n1024_m256_s0.323265_seed0.h5,256,0.32326530612244897,0,1024,256,1.0,255.89217606637976,0.9995788127592959,0.9995788127592959,0.00042118724070405733,0.021731981512695474,0.00042118724070404725,1.1235133639005563,0.25,1.879427196151024e-05,0.0,0.0
n1024_m256_s0.323265_seed1.h5,256,0.32326530612244897,1,1024,256,1.0,255.89060261604027,0.9995726664689073,0.9995726664689073,0.00042733353109269956,0.021899101993572995,0.00042733353109279573,1.124708241029763,0.25000000000000006,2.5860514679451943e-05,0.0,0.0
n1024_m256_s0.343469_seed0.h5,256,0.34346938775510205,0,1024,256,1.0,255.86098040240176,0.9994569546968819,0.9994569546968819,0.000543045303118106,0.025181835158295484,0.0005430453031181286,1.159709333528322,0.25,2.2019433777391865e-05,0.0,0.0
n1024_m256_s0.343469_seed1.h5,256,0.34346938775510205,1,1024,256,1.0,255.86095334260608,0.999456848994555,0.999456848994555,0.0005431510054449973,0.025179866324855207,0.0005431510054450325,1.1576942710993023,0.25,2.761546181031867e-05,0.0,0.0
n1024_m256_s0.363673_seed0.h5,256,0.3636734693877551,0,1024,256,1.0,255.82246747947647,0.999306513591705,0.999306513591705,0.0006934864082950298,0.029254954797197672,0.0006934864082949744,1.2180822346586597,0.24999999999999997,2.133644239081866e-05,0.0,0.0
n1024_m256_s0.363673_seed1.h5,256,0.3636734693877551,1,1024,256,1.0,255.8247581430769,0.9993154614963942,0.9993154614963942,0.000684538503605836,0.029125281357316606,0.0006845385036059316,1.2203738736229388,0.25,2.989767805300816e-05,0.0,0.0
n1024_m256_s0.383878_seed0.h5,256,0.38387755102040816,0,1024,256,1.0,255.7799443822878,0.9991404077433117,0.9991404077433117,0.0008595922566883019,0.03321964429366239,0.0008595922566883407,1.3271835591757108,0.25,0.018865780906240165,0.0,0.0
n1024_m256_s0.383878_seed1.h5,256,0.38387755102040816,1,1024,256,1.0,255.76341837909422,0.9990758530433368,0.9990758530433368,0.0009241469566632077,0.03501141350975437,0.0009241469566634657,1.319022632633709,0.2500000000000001,0.011271830041966765,0.0,0.0
n1024_m256_s0.404082_seed0.h5,256,0.4040816326530612,0,1024,256,1.0,255.7645549341105,0.9990802927113691,0.9990802927113691,0.0009197072886308888,0.03441760791377351,0.0009197072886310638,1.4644590496604433,0.25000000000000006,0.01596823828110999,0.0,0.0
n1024_m256_s0.404082_seed1.h5,256,0.4040816326530612,1,1024,256,1.0,255.76273693022085,0.9990731911336752,0.9990731911336752,0.0009268088663247909,0.034547301836734066,0.0009268088663249728,1.4617648262279597,0.25000000000000006,0.01613951097491781,0.0,0.0
n1024_m256_s0.424286_seed0.h5,256,0.42428571428571427,0,1024,256,1.0,255.74832584361138,0.999016897826607,0.999016897826607,0.0009831021733930356,0.03703847897768638,0.0009831021733931985,1.5746631214779017,0.25000000000000006,0.013183762250072069,2.538069401675987e-05,0.0
n1024_m256_s0.424286_seed1.h5,256,0.42428571428571427,1,1024,256,1.0,255.74931308953092,0.9990207542559801,0.9990207542559801,0.0009792457440198632,0.03690374089919627,0.0009792457440201303,1.5746798920490601,0.25000000000000006,0.012920219190301074,0.0,0.0
n1024_m256_s0.444490_seed0.h5,256,0.44448979591836735,0,1024,256,1.0,255.73668517070473,0.9989714264480654,0.9989714264480654,0.0010285735519346417,0.04018644463218277,0.0010285735519349917,1.6689157188450725,0.25000000000000006,0.011386128389688647,0.002308401412063281,0.0
n1024_m256_s0.444490_seed1.h5,256,0.44448979591836735,1,1024,256,1.0,255.73569487975328,0.9989675581240363,0.9989675581240363,0.001032441875963741,0.04032576225914223,0.001032441875964057,1.6694268977012834,0.25000000000000006,0.011295165391211951,0.0027952664836103785,0.0
n1024_m256_s0.464694_seed0.h5,256,0.4646938775510204,0,1024,256,1.0,255.70835903147236,0.9988607774666889,0.9988607774666889,0.0011392225333111128,0.04387869857310845,0.001139222533311255,1.747500197388554,0.25000000000000006,0.010063840551296043,0.009472926490744951,0.0
n1024_m256_s0.464694_seed1.h5,256,0.4646938775510204,1,1024,256,1.0,255.71007965398894,0.9988674986483943,0.9988674986483943,0.001132501351605697,0.04362111897526947,0.0011325013516059995,1.747800531585209,0.25000000000000006,0.010133588275481858,0.009493964131800786,0.0
n1024_m256_s0.484898_seed0.h5,256,0.48489795918367345,0,1024,256,1.0,255.68114421490463,0.9987544695894712,0.9987544695894712,0.0012455304105287723,0.04644381862850893,0.0012455304105289924,1.810915323648039,0.25000000000000006,0.0093909469343549,0.009278183249261638,0.0
n1024_m256_s0.484898_seed1.h5,256,0.48489795918367345,1,1024,256,1.0,255.59214017074555,0.9984067975419748,0.9984067975419748,0.0015932024580251891,0.048007166522015705,0.0015932024580254534,1.8077586621588035,0.2500000000000001,0.013320513571451914,0.0127527670226816,0.0
n1024_m256_s0.505102_seed0.h5,256,0.5051020408163265,0,1024,256,1.0,255.66068384889513,0.9986745462847466,0.9986745462847466,0.0013254537152533885,0.04852432580925975,0.001325453715253738,1.86178551479623,0.2500000000000001,0.008874239612463926,0.008856026586339799,0.0
n1024_m256_s0.505102_seed1.h5,256,0.5051020408163265,1,1024,256,1.0,255.66491937934188,0.9986910913255542,0.9986910913255542,0.0013089086744457745,0.048172276566261725,0.001308908674446251,1.8617439423749467,0.2500000000000001,0.008902596718415551,0.008869732569083952,0.0
n1024_m256_s0.525306_seed0.h5,256,0.5253061224489796,0,1024,256,1.0,255.64523844010546,0.998614212656662,0.998614212656662,0.0013857873433380519,0.050210692884912186,0.0013857873433386061,1.9027478470514312,0.2500000000000001,0.00855906418894727,0.008486845080455815,0.0009694316352772952
n1024_m256_s0.525306_seed1.h5,256,0.5253061224489796,1,1024,256,1.0,255.6437406555633,0.9986083619357942,0.9986083619357942,0.0013916380642058357,0.05005300131535812,0.0013916380642060267,1.9022409110976817,0.25000000000000006,0.00853863910197479,0.008531589383806213,0.000941276921829748
