file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed121.h5,256,121,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63263146704412,0.9985649666681411,0.9985649666681411,0.0014350333318589037,0.04725769825410382,0.0014350333318595117,1.5662849050654708,0.25000000000000017,0.01362153334659235,0.0060681542600155135,0.0
n1024_m256_binned_seed122.h5,256,122,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63085805467563,0.9985580392760767,0.9985580392760767,0.00144196072392333,0.047215253827217314,0.0014419607239238364,1.5576944949678815,0.2500000000000001,0.013876203582601386,0.005811144340179842,0.0
n1024_m256_binned_seed123.h5,256,123,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62803432310466,0.9985470090746276,0.9985470090746276,0.0014529909253724327,0.04761510703045307,0.0014529909253729937,1.566442256549976,0.2500000000000001,0.013710697460474791,0.00597859946474144,0.0
n1024_m256_binned_seed124.h5,256,124,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63697275669256,0.9985819248308303,0.9985819248308303,0.001418075169169697,0.04729132620845002,0.001418075169170012,1.566609233934277,0.2500000000000001,0.013547801357292333,0.0058638963942522476,0.0
n1024_m256_binned_seed125.h5,256,125,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62773324614682,0.998545832992761,0.998545832992761,0.0014541670072389934,0.04757982575671448,0.0014541670072395559,1.5592005326652247,0.25000000000000017,0.014154237759012072,0.005782767101308359,0.0
n1024_m256_binned_seed126.h5,256,126,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.61686062709487,0.9985033618245893,0.9985033618245893,0.0014966381754106806,0.04779449532349201,0.0014966381754111292,1.5541400319497867,0.2500000000000001,0.014632185072276042,0.005504887333158329,0.0
n1024_m256_binned_seed127.h5,256,127,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63443329915754,0.9985720050748341,0.9985720050748341,0.0014279949251658763,0.04688178021189305,0.0014279949251663397,1.5551791100079015,0.2500000000000001,0.014119943528130067,0.005395431987504549,0.0
n1024_m256_binned_seed128.h5,256,128,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62082234289846,0.9985188372769471,0.9985188372769471,0.0014811627230528757,0.047719719111378844,0.0014811627230532827,1.5605258478595168,0.2500000000000001,0.014104524920820791,0.005915236041662793,0.0
n1024_m256_binned_seed129.h5,256,129,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6246754128806,0.9985338883315649,0.9985338883315649,0.0014661116684351327,0.047457524424198864,0.0014661116684356978,1.5605152081725377,0.25000000000000017,0.014911516504449426,0.005837701370588743,0.0
n1024_m256_binned_seed13.h5,256,13,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6340253604576,0.9985704115642875,0.9985704115642875,0.0014295884357125033,0.04737610787454847,0.001429588435712945,1.5660130501368765,0.2500000000000001,0.013307369012612763,0.00593228529773183,0.0
