cluster_k,n_features,slope,intercept,r_squared,p_value,std_err,eigenvalue,inv_eigenvalue,predicted_slope,slope_ratio,mean_participation_ratio,std_participation_ratio,mean_max_projection,std_max_projection,mean_ipr,mean_norm_sq,mean_D,m_hidden,sparsity,seed,checkpoint_step,slope_times_lambda,log_slope,log_inv_eigenvalue,localization_score
2,53,0.9952136870020607,0.00012289637395611341,0.999985049170086,9.999873597830684e-125,0.000538849084193536,1.0048956871032715,0.9951281547546387,0.9951281547546387,1.000085950987331,6.6453035080840905,1.6766573101887443,0.2803943877374471,0.08803503714026688,0.1625782601733044,0.02109651120598735,0.02111843414604664,16,0.24244897959183673,1,25000,1.000085941814516,-0.002083659835135672,-0.0021209862705486465,0.2552304620153181
3,48,0.9961332691458108,0.00010386877749286524,0.9999867232744643,7.930421626740168e-114,0.0005351640120156002,1.0047601461410522,0.9952623844146729,0.9952623844146729,1.0008750302882692,6.606177965806249,1.6377448658379463,0.28947521144575095,0.08327412483001435,0.16220872751338003,0.020511424926660735,0.02053598128259182,16,0.24244897959183673,1,25000,1.000875009082909,-0.0016825549670534381,-0.0020624096248082597,0.2646477912219678
4,53,0.9962623055260525,9.904291196672146e-05,0.999986550958775,6.724466098482609e-126,0.0005116078428541484,1.004713535308838,0.9953085780143738,0.9953085780143738,1.000958222939846,6.72602736952069,1.5880522322225539,0.2737144822598799,0.08095793341822231,0.15844035145959062,0.022483298746787624,0.022498304024338722,16,0.24244897959183673,1,25000,1.0009582230800138,-0.0016263012906304272,-0.002042252970429577,0.24830302118260725
5,45,0.9958961050958102,0.00010409291543588689,0.9999793444719938,2.269686386042431e-102,0.0006902436849490373,1.0045233964920044,0.9954969882965088,0.9954969882965088,1.000400922156464,6.867225823981771,1.6660930769993116,0.26447381554663035,0.07384345511577513,0.15533887354719272,0.021803377737919523,0.021817993372678757,16,0.24244897959183673,1,25000,1.0004009380440013,-0.0017859661316071368,-0.001960049517220436,0.23871992571429376
6,56,0.9958421788835654,0.00011058265747064533,0.9999873131974631,6.671818146028811e-134,0.00048269464640358825,1.004371166229248,0.9956478476524353,0.9956478476524353,1.0001951806872162,6.656993502517366,1.3506918497303715,0.2748148871444104,0.07237318807386092,0.1574005831377898,0.020641387105465536,0.020666146650910378,16,0.24244897959183673,1,25000,1.000195170585562,-0.0018094831334160026,-0.0018942407575914524,0.24944420345759766
7,51,0.9956386135667636,0.00011374799528696827,0.9999889579307252,4.067851996907365e-123,0.00047264092421299674,1.0043623447418213,0.9956566095352173,0.9956566095352173,0.9999819255270529,6.998188128487905,1.881084472797063,0.2673430547407276,0.09432994409425481,0.15629313095108732,0.022993815909497322,0.023007281124591827,16,0.24244897959183673,1,25000,0.9999819324374108,-0.0018982686185052434,-0.0018904189037010665,0.2416954894881756
8,56,0.9956277656795388,0.0001203567806319708,0.9999876042714628,3.5651745825616115e-134,0.00047702247317004163,1.004201054573059,0.9958165287971497,0.9958165287971497,0.9998104438798191,6.7763028991770975,1.4394538068913165,0.2723017650105986,0.07426347129265723,0.15541896693090126,0.019972900533742184,0.020005930215120316,16,0.24244897959183673,1,25000,0.9998104522576114,-0.0019030004591180317,-0.0018206694786953004,0.2468379532724981
9,45,0.9970329907603358,9.007742560275186e-05,0.9999867972079719,1.5031355691909286e-106,0.0005524730010337291,1.0040326118469238,0.9959836006164551,0.9959836006164551,1.0010536219102717,6.697982908595932,1.7822484110057835,0.2805931379885766,0.09771848109527843,0.16367517088552924,0.020949854482891772,0.020977774634957314,16,0.24244897959183673,1,25000,1.0010536378106498,-0.0012904711084839383,-0.0017478124000109931,0.25543657729790853
10,54,0.9953841178504075,0.00012233754732401264,0.9999864427440004,3.0082928879101855e-128,0.0005082505736563746,1.0039334297180176,0.9960820078849792,0.9960820078849792,0.9992993648825627,6.757360023614097,1.7167343003338063,0.28655688085736464,0.09292544919278806,0.16079615784120754,0.02021704043285927,0.02024606056511402,16,0.24244897959183673,1,25000,0.999299391320403,-0.002009293052470158,-0.0017049044420084118,0.2616213168879778
11,52,0.9961638004548115,0.00010632077640824675,0.9999774816928335,7.306037664646259e-118,0.0006685263243667111,1.0038883686065674,0.9961267113685608,0.9961267113685608,1.0000372333015743,6.452229916297322,1.5619695458314176,0.29014016344003896,0.08606895956181825,0.16575003928575058,0.020454728519814294,0.020482581108808517,16,0.24244897959183673,1,25000,1.0000372525034988,-0.0016692441217707463,-0.001685414038159713,0.26533738415295954
12,55,0.9970022505376424,9.202558982893821e-05,0.9999816149111153,3.516409814841034e-127,0.0005872121906974969,1.0036991834640503,0.9963144659996033,0.9963144659996033,1.0006903287681856,6.8907584084505205,1.5607819460048111,0.27038970088316255,0.0788535712153894,0.15402498833000786,0.02163225402684822,0.021659430116415024,16,0.24244897959183673,1,25000,1.0006903447764521,-0.0013038613523600787,-0.0016035638923374933,0.24485503432916206
13,38,0.9964420913134515,9.256016576862647e-05,0.9999783808654704,1.4056175941440383e-85,0.0007721908670219885,1.0033621788024902,0.9966490864753723,0.9966490864753723,0.9997923088831067,6.636588532290278,1.422878101700918,0.2856968693926005,0.08024055040515547,0.1590382966637114,0.02097817557105444,0.0209960974752903,16,0.24244897959183673,1,25000,0.9997923077907747,-0.0015479354519965611,-0.0014577269779157925,0.2607294362232568
14,50,0.9970651150238843,9.460900273660505e-05,0.9999883757182726,4.244701236546364e-120,0.0004906688531917809,1.0018078088760376,0.998195469379425,0.998195469379425,0.9988676021979508,6.974022185557908,1.6928512764751062,0.26492480094594234,0.07634665595982715,0.15313530237630862,0.02149573531520291,0.021527258679270744,16,0.24244897959183673,1,25000,0.9988676181888119,-0.0012764784264237623,-0.0007844056459940188,0.23918762315112757
15,274,1.0110822000712243,1.0102308799245945e-05,0.999978416938732,0.0,0.00028481523824114855,0.9080898761749268,1.1012126207351685,1.1012126207351685,0.9181534801119758,1.0638657129057647,0.7201342702335065,0.9926791547998314,0.06847656204940106,0.9906017056115376,0.00016100166772969575,0.0001728882489260286,16,0.24244897959183673,1,25000,0.9181535098653506,0.004786464776120413,0.04187118009527759,0.993910162863863
0,53,0.9956703799021535,8.413807725910286e-05,0.9999935858398584,4.2470993726076095e-134,0.00035310331243365047,1.0053565502166748,0.9946720004081726,0.9946720004081726,1.0010037273529075,6.664923266750496,1.5655353827321268,0.27720490549634497,0.0827780122283169,0.1608292813995169,0.02065440505001592,0.020649118348956108,16,0.2626530612244898,0,25000,1.001003738291355,-0.0018844124623622208,-0.0023201070903181944,0.25192278803902945
1,51,0.9955908885000425,8.806103997240772e-05,0.9999952749430003,3.780943121508672e-132,0.0003091629376742513,1.0051296949386597,0.9948964715003967,0.9948964715003967,1.0006979791561614,6.699594430428742,1.2991925929003716,0.2757858228171578,0.06348847175388962,0.15520646907004074,0.019225385082304883,0.019228680059313774,16,0.2626530612244898,0,25000,1.0006979660417568,-0.0019190866438588306,-0.002222109400377061,0.250451118817091
2,57,0.9958382806592673,8.516315528485363e-05,0.9999943547601635,5.024025958351712e-146,0.0003190434968379153,1.00495183467865,0.9950725436210632,0.9950725436210632,1.0007695288580847,7.03784958232429,1.7381246875215857,0.2664000714727499,0.08322195779483532,0.15361041185446989,0.02066428896742501,0.02066345326602459,16,0.2626530612244898,0,25000,1.0007695071917628,-0.0018111831825316053,-0.002145256796099356,0.24071756235775593
3,58,0.9951823378300967,9.635744378928487e-05,0.9999944725381208,6.555859928785343e-149,0.0003126602886696194,1.0048502683639526,0.9951731562614441,0.9951731562614441,1.0000092261016034,6.8280064111924705,1.4912428900291785,0.26746132587153654,0.08241029833021361,0.1543466628903138,0.020888713894180705,0.02088443748652935,16,0.2626530612244898,0,25000,1.0000092392396385,-0.002097340300960035,-0.0021013471274921825,0.24181814335860055
4,51,0.995047262581623,0.00010335167359453931,0.9999913022426998,1.175186207652205e-125,0.0004192288873829944,1.0047210454940796,0.9953011274337769,0.9953011274337769,0.99974493663761,6.453395383487747,1.7867426484842563,0.2990441490861387,0.09485725387073515,0.1695320056531402,0.02111236776206776,0.021111154928803444,16,0.2626530612244898,0,25000,0.9997449259770302,-0.002156290720682223,-0.0020455039804406086,0.2745713222596896
5,45,0.995617413754482,8.527587004601364e-05,0.9999948096835123,2.8797165326748464e-115,0.00034590457290925033,1.0046908855438232,0.9953309893608093,0.9953309893608093,1.0002877679854585,6.650696941698593,1.5662851942993876,0.27763197332039263,0.09539010109087934,0.16160684907334383,0.02129007405851138,0.021282043308019638,16,0.2626530612244898,0,25000,1.0002877410878415,-0.001907516009463846,-0.0020324740790130607,0.25236568159382305
6,53,0.9958320448408731,8.522584745647432e-05,0.9999945041414801,8.25911929814082e-136,0.0003269038043672626,1.0046268701553345,0.9953944683074951,0.9953944683074951,1.0004396011303156,6.390111712165219,1.900232282764213,0.3003306480881249,0.1015661086206067,0.17242777366360534,0.02156602569160316,0.021561365574598312,16,0.2626530612244898,0,25000,1.000439630408873,-0.0018139026903578653,-0.0020047770842659255,0.27590549468885495
7,49,0.9952666881701488,9.791284201065772e-05,0.9999896354998827,8.491215577870307e-119,0.0004673766059348271,1.0045355558395386,0.9954849481582642,0.9954849481582642,0.9997807500871619,6.471348426117534,1.9283399855478447,0.29776748061449565,0.11187385880661087,0.17220080288369866,0.022530894470001308,0.02252216264605522,16,0.2626530612244898,0,25000,0.9997807758095771,-0.002060531634398139,-0.0019653021671870844,0.273247344648031
8,56,0.9951975084242171,9.652869040943993e-05,0.9999898137343235,1.7788518704582095e-136,0.00043223717058719246,1.0043625831604004,0.9956563711166382,0.9956563711166382,0.9995391354831522,6.711254701622087,1.4854615256995016,0.27609845703926,0.07738072019123515,0.15724359082999204,0.02085272791621493,0.020849110558629036,16,0.2626530612244898,0,25000,0.999539140315741,-0.0020907199512552304,-0.0018905228992801575,0.2507753382365374
9,47,0.9955496041237494,9.210651199820924e-05,0.9999931644752011,7.166211140862776e-118,0.0003880110224786518,1.0042798519134521,0.9957383871078491,0.9957383871078491,0.9998104090526749,6.658560794807179,1.7599495235567792,0.28113799450615384,0.08753219749685472,0.16250284835158396,0.02021312390437529,0.020215272903442383,16,0.2626530612244898,0,25000,0.9998104090018949,-0.0019370959976758185,-0.0018547498891486728,0.25600162440830687
10,42,0.9960601522683735,8.205964470488908e-05,0.9999942571173503,1.9089565128525268e-106,0.00037741728723443443,1.0041974782943726,0.9958200454711914,0.9958200454711914,1.0002411146454362,6.57928465793932,1.6973150249999764,0.2895916573700824,0.09074171187879708,0.16403897079952778,0.021999581215977053,0.02199496701359749,16,0.2626530612244898,0,25000,1.0002410931374095,-0.0017144336552148728,-0.0018191357931316618,0.26476855224975865
11,47,0.9958303823367527,8.996873501896166e-05,0.9999947253475536,2.100312650502574e-120,0.00034093939417496855,1.0040018558502197,0.9960141181945801,0.9960141181945801,0.9998155288620201,7.06295976690524,1.4689232270591872,0.2613142380774386,0.06993644370474106,0.14900992107213804,0.022131776830614066,0.022129464894533157,16,0.2626530612244898,0,25000,0.9998155519781335,-0.0018146277292557889,-0.0017345055416179158,0.23544326468253263
12,50,0.9958319070330354,8.627950405998633e-05,0.999995973083924,3.7879163829972136e-131,0.00028843807089928673,1.0037763118743896,0.9962378740310669,0.9962378740310669,0.9995924999353931,6.498370471611331,1.6593088699989038,0.29135751964058176,0.09758871720359015,0.16774667580524763,0.022361572418065148,0.022354647517204285,16,0.2626530612244898,0,25000,0.9995924788884603,-0.0018139627900382541,-0.001636951692137349,0.2665998515755772
13,48,0.9957092927033174,9.77535149196268e-05,0.999993794848037,2.0022026276319713e-121,0.00036570525652083335,1.0033869743347168,0.9966244697570801,0.9966244697570801,0.999081723275382,7.0622180896809255,1.498054269858752,0.26931208314302824,0.07469044825361483,0.14886525930606406,0.019256299071824464,0.019271429628133774,16,0.2626530612244898,0,25000,0.9990817345225426,-0.0018674396921210235,-0.001468453960054296,0.24373748361528896
14,49,0.9959055884740106,9.965717214813555e-05,0.9999920329210736,1.7543336697099143e-121,0.0004100346234648018,1.0019822120666504,0.9980217218399048,0.9980217218399048,0.9978796720356016,6.560496736016406,1.9427601883405001,0.28922757208064936,0.10481068335046691,0.16796574121005917,0.02179657536723509,0.0218069888651371,16,0.2626530612244898,0,25000,0.9978796845487283,-0.0017818306006096895,-0.0008600062351286853,0.2643909751554303
15,268,1.0089856014969565,5.59377268254826e-06,0.9999956731063593,0.0,0.0001286865624808363,0.9290518760681152,1.0763661861419678,1.0763661861419678,0.9373999429631618,1.142683941075749,1.0128254486820463,0.9823001407515815,0.10915687062677921,0.9784311278348504,0.00020570587272255225,0.00021314804325811565,16,0.2626530612244898,0,25000,0.9373999659964631,0.0038849687789951305,0.031960046019792986,0.9831465366475064
0,50,0.9951116378284314,0.00011986405843126408,0.9999258555714264,8.728862481882354e-101,0.001236820140522915,1.0069761276245117,0.9930722117424011,0.9930722117424011,1.0020536533616744,6.793522095246487,1.8024821657291599,0.27545126923576796,0.08497220853368796,0.15836219327921416,0.01946948201592807,0.019494174048304558,16,0.2626530612244898,1,25000,1.0020536636145594,-0.0021281946581376498,-0.0030191704159939214,0.2501041677789015
1,52,0.9953887411929061,0.00012195181071835218,0.9999771848378038,1.013625458377185e-117,0.0006723949709764579,1.0054696798324585,0.9945600628852844,0.9945600628852844,1.000833210922644,6.597000645133497,1.617643570086539,0.28101563592305595,0.0892072790844781,0.16259511214402705,0.019240211858602103,0.019273441284894943,16,0.2626530612244898,1,25000,1.0008331989160653,-0.0020072758538470376,-0.002368984091103193,0.25587473161803737
2,47,0.9955852482333074,0.000113350857525122,0.999976491971572,8.419587334809676e-106,0.0007195904722949657,1.0052963495254517,0.9947315454483032,0.9947315454483032,1.0008582243007278,6.933874263580491,2.075494159943152,0.27526616272619625,0.09466592420563746,0.16008297748711534,0.021645995702124336,0.021663783118128777,16,0.2626530612244898,1,25000,1.0008582156903345,-0.0019215470356587694,-0.002294109265578194,0.24991220183011467
3,48,0.9952826050861503,0.00012443062673362162,0.9999782993092882,6.413533503565398e-109,0.0006836109158526504,1.0051997900009155,0.9948270916938782,0.9948270916938782,1.0004578819737373,6.607220566671419,1.8468850852110543,0.2904022592993909,0.09904300876399856,0.1658618593022201,0.022613487735412312,0.022631242871284485,16,0.2626530612244898,1,25000,1.0004578656241625,-0.0020535861859112196,-0.0022523962881599675,0.2656091924239383
4,47,0.994729478220355,0.00013275905510968383,0.9999859529367812,7.827061716097874e-111,0.0005557692959964027,1.0048937797546387,0.9951300621032715,0.9951300621032715,0.9995974557515931,6.226935805717517,1.4001714848544675,0.29502804300948304,0.07824580303836362,0.17049556487321926,0.02156266477102862,0.021581776440143585,16,0.2626530612244898,1,25000,0.999597465202212,-0.0022950118072013644,-0.0021201538650052047,0.27040639248375886
5,60,0.9953843669167204,0.00012485088128751792,0.9999816831138595,4.375782950402903e-139,0.0005593795938019292,1.0048507452011108,0.9951726794242859,0.9951726794242859,1.0002127143327095,7.261817723577053,1.4491706952160461,0.25464799219006123,0.05970222229935846,0.1437669904173174,0.02151193012716109,0.02153749205172062,16,0.2626530612244898,1,25000,1.0002127228578024,-0.002009184382751754,-0.0021015552197170225,0.22852998961955565
6,55,0.995925357109674,0.00012072277029913717,0.9999837305429651,1.3776635450983152e-128,0.0005517964699296899,1.0047097206115723,0.9953123331069946,0.9953123331069946,1.00061591118917,6.717457972261463,1.7078871166906777,0.28095460805756867,0.08396189461005445,0.16026451835272462,0.020815458316585524,0.020851364359259605,16,0.2626530612244898,1,25000,1.0006158872916409,-0.0017732099800668605,-0.0020406144706075755,0.2558114422603167
7,54,0.9954337863863455,0.0001205245330212247,0.9999747784781491,3.0754546566416836e-121,0.0006932690725202022,1.0045700073242188,0.9954507946968079,0.9954507946968079,0.9999829139616413,6.651409507864432,1.5806304990176674,0.27645233421487586,0.07786338207822402,0.1598694030531041,0.02117248264933881,0.021196329966187477,16,0.2626530612244898,1,25000,0.9999829260809059,-0.0019876227921809928,-0.001980202356611129,0.25114232893788163
8,49,0.9957583656431592,0.0001204027598572209,0.9999852313632587,3.492077747296373e-115,0.0005581853654995849,1.0045133829116821,0.9955068826675415,0.9955068826675415,1.000252618018013,6.428972597565125,1.5059831085430104,0.2959867713069826,0.08544042882453512,0.16603643146602426,0.02028663379316826,0.020320989191532135,16,0.2626530612244898,1,25000,1.0002526044348177,-0.0018460362744967848,-0.0019557330306438766,0.27140064810277587
9,53,0.9968902544205936,9.464426464695849e-05,0.9999828098716359,3.512750950141241e-123,0.0005787693912511846,1.004311442375183,0.995707094669342,0.995707094669342,1.0011882608425569,6.7408649251787995,1.7277930726839401,0.2779012304175841,0.10379087119515595,0.1623879801262031,0.02148546087864344,0.02151329070329666,16,0.2626530612244898,1,25000,1.0011882893069097,-0.0013526496351376558,-0.001868398400739271,0.25264491647459275
10,52,0.996376864667564,0.00010456766674708795,0.9999865059010934,2.0131854144513156e-123,0.0005176229308700374,1.004308819770813,0.9957096576690674,0.9957096576690674,1.0006700818791479,6.505791069490716,1.3680332203415946,0.2823317294274251,0.06667407523863099,0.1613221942191025,0.021557685275184604,0.021584143862128258,16,0.2626530612244898,1,25000,1.0006700730012243,-0.001576365101671549,-0.001867280506519963,0.25723959522463336
11,48,0.9954205097832972,0.00013209612166103016,0.9999851063584194,1.1148714494099274e-112,0.0005664105737590388,1.004042387008667,0.9959738850593567,0.9959738850593567,0.9994443877652208,6.83043401136393,1.8001837304892039,0.2739805488101772,0.08381932985385938,0.15734072054279413,0.022180064763089213,0.022210588678717613,16,0.2626530612244898,1,25000,0.9994443847202059,-0.0019934152356093932,-0.0017520488486970935,0.24857894728529506
12,55,0.9956204926375001,0.00012483067988599758,0.999987344189265,1.771905597609266e-131,0.0004865232801656998,1.0039838552474976,0.9960319399833679,0.9960319399833679,0.9995869135021165,6.4290389799511125,1.456939793718442,0.28974558324550226,0.07231309618682308,0.16430908127320898,0.021651898524837346,0.021681904792785645,16,0.2626530612244898,1,25000,0.99958690056161,-0.001906172983699931,-0.0017267347328089157,0.2649281821125127
13,42,0.9946036199760667,0.0001436206159799447,0.9999785043236288,5.5618945692602344e-95,0.0007291221051430697,1.0036342144012451,0.9963789582252502,0.9963789582252502,0.9982182098141196,6.708650387290135,1.5529085966226595,0.2762396754357227,0.08596514003477405,0.15891170130529056,0.021524072489420003,0.02155154198408127,16,0.2626530612244898,1,25000,0.9982182227753142,-0.002349964435415207,-0.001575452575871626,0.25092178972290513
14,41,0.9962352260917807,0.00011394871862999839,0.9999802914100187,2.2356896054496065e-93,0.0007082093357730129,1.0031300783157349,0.9968796968460083,0.9968796968460083,0.9993535120072496,6.675101234437934,1.6157481515466663,0.27839856988172834,0.08031292293102192,0.16043908192406495,0.02023887539192749,0.02027662843465805,16,0.2626530612244898,1,25000,0.9993535203703419,-0.001638106021819721,-0.0013572490588392998,0.2531606857056397
15,271,1.0155336364234329,1.5006542067272252e-05,0.9999658247007085,0.0,0.0003619776507726543,0.8935202956199646,1.119168758392334,1.119168758392334,0.9073999151676007,1.0597901259231726,0.5174171494508308,0.9862693781423842,0.0673139306138457,0.9780816015474804,0.00018897814897226198,0.00020692020189017057,16,0.2626530612244898,1,25000,0.9073999150290833,0.006694312645956831,0.04889557831794776,0.9872628609380388
0,58,0.9951846558455425,9.077829581948318e-05,0.9999939399015892,8.616671910056478e-148,0.0003273789957152253,1.0054668188095093,0.9945629239082336,0.9945629239082336,1.0006251308211507,6.457351019186696,1.644262779062872,0.2928242425676593,0.08045595465979075,0.165574821200492,0.022135122161289645,0.0221193116158247,16,0.28285714285714286,0,25000,1.000625150041054,-0.0020963287273956803,-0.0023677347701836775,0.26812092643650637
1,43,0.9953521148855456,9.53957166944415e-05,0.9999885661869152,6.106887721036848e-103,0.0005256332652124903,1.0053905248641968,0.9946383833885193,0.9946383833885193,1.0007175788798688,7.040304255470723,1.4928902064176848,0.25799929568865704,0.06904401616103555,0.14961438645758834,0.02036329498971274,0.02036404423415661,16,0.28285714285714286,0,25000,1.000717585209467,-0.002023256440302943,-0.0023347852282837697,0.23200548141759744
2,58,0.9950290829319466,0.00010040305835172167,0.9999937213646154,2.3234644086809135e-147,0.00033317756979348,1.0052781105041504,0.9947496056556702,0.9947496056556702,1.0002809523871006,7.0303625401459096,1.6562389291010438,0.2655672915632664,0.09029242702382266,0.15348940524416682,0.02033634657047291,0.020335659384727478,16,0.28285714285714286,0,25000,1.0002809563865047,-0.002164225412791324,-0.0022862243470431727,0.2398539223603052
3,52,0.9957454707139413,8.308244987342145e-05,0.9999840047152126,1.4128188902404902e-121,0.0005632001985789409,1.005022406578064,0.9950026869773865,0.9950026869773865,1.0007465143021987,6.641075770202692,1.415515079945562,0.28037414805688016,0.07348176125443623,0.15847135437335785,0.0198041947829774,0.019803019240498543,16,0.28285714285714286,0,25000,1.0007465093161323,-0.0018516603626875642,-0.002175746452388817,0.25520947231867175
4,59,0.9954487684585515,9.568911505596425e-05,0.9999920153757373,5.449446618303142e-147,0.0003725722132284129,1.0049561262130737,0.9950683116912842,0.9950683116912842,1.000382342360617,6.6327360182910065,1.4949927120537754,0.27844694396252756,0.07239111064839239,0.15931618041498968,0.02145279747798278,0.02145085111260414,16,0.28285714285714286,0,25000,1.000382338193681,-0.0019810863631276434,-0.002147103804813278,0.25321085237097635
5,48,0.9957341524712592,8.570577415491915e-05,0.9999865839974198,1.0081749190398861e-113,0.000537748202220127,1.0049035549163818,0.9951203465461731,0.9951203465461731,1.0006168157722997,6.864217779637642,1.352774782447117,0.2711454221141065,0.06728687962041746,0.1517299618627953,0.02071625685970167,0.02071358822286129,16,0.28285714285714286,0,25000,1.0006167895700189,-0.0018565968433670499,-0.0021243939473768927,0.2456387601065655
6,57,0.9960564179704494,8.030646480453388e-05,0.9999893688636923,1.8227552860729662e-138,0.0004379199648306093,1.0047900676727295,0.9952327609062195,0.9952327609062195,1.00082760244295,7.14856219790138,1.6293049924222236,0.26557109335576684,0.07629986620637456,0.14868670203202813,0.020034473628050307,0.020035773515701294,16,0.28285714285714286,0,25000,1.0008275956183843,-0.0017160618581086725,-0.002075336384551538,0.23985786503474774
7,55,0.9954170676445318,9.35663014150559e-05,0.9999953913555318,4.192225270189942e-143,0.0002935315256937567,1.0047191381454468,0.9953030347824097,0.9953030347824097,1.0001145709981152,6.587858713010646,1.6173165098014088,0.2808448947246011,0.080169274166636,0.16184622870295207,0.02003107010017143,0.020032837986946106,16,0.28285714285714286,0,25000,1.000114578299082,-0.0019949170174611494,-0.0020446717195601993,0.25569766331161087
8,52,0.996246448041731,7.72215882857974e-05,0.9999893887794362,4.9478838141629536e-126,0.00045895146337976547,1.0046818256378174,0.9953399896621704,0.9953399896621704,1.000910702261514,6.511542368283335,1.806330283794734,0.28496234063356457,0.08997238082247143,0.166639210464495,0.0201737912914714,0.02017528936266899,16,0.28285714285714286,0,25000,1.0009107002037574,-0.0016332140009766417,-0.0020285469798009847,0.2599676882411582
9,53,0.9959840214245838,8.061086188973846e-05,0.9999925899809733,1.684304089541288e-132,0.000379645759795319,1.0045093297958374,0.9955109357833862,0.9955109357833862,1.000475218929489,6.963542912420026,1.8830631800340467,0.277838842957715,0.10804814900070837,0.16054373534188462,0.021090382057892123,0.021086296066641808,16,0.28285714285714286,0,25000,1.0004752418485716,-0.0017476289084258872,-0.0019539648437099685,0.2525802171403884
10,52,0.9949746780188793,0.00010613284505247081,0.9999944845229304,3.88921513675309e-133,0.00033046065956710756,1.0044506788253784,0.9955690503120422,0.9955690503120422,0.9994029823516745,6.574744099834187,1.5107075525060232,0.2852087824950242,0.08548467419823046,0.16216932470810913,0.018885145936448838,0.018896374851465225,16,0.28285714285714286,0,25000,0.9994029907501256,-0.002187971853881617,-0.001928612954989141,0.26022326242850224
11,36,0.9959431493587134,8.661457071179948e-05,0.9999908005893706,3.287983937009322e-87,0.0005180564558283198,1.0043566226959229,0.995662271976471,0.995662271976471,1.0002821010599154,6.802437203608488,1.6589918115406623,0.26934196510102415,0.06998088358474194,0.15651663537127256,0.022819028635471587,0.02281307242810726,16,0.28285714285714286,0,25000,1.0002820978870586,-0.001765451359903351,-0.0018879490160166727,0.2437684729004933
12,45,0.9958221896982824,8.854731146031372e-05,0.9999893509067596,1.4787843288642436e-108,0.000495571358921768,1.0041406154632568,0.9958764314651489,0.9958764314651489,0.9999455336373543,6.772477581975259,1.584337117145876,0.2748678013808542,0.08718342278052275,0.15887410144389758,0.021743947617437295,0.021741654723882675,16,0.28285714285714286,0,25000,0.9999455064556014,-0.0018182006593238699,-0.001794545574368418,0.24949907852183378
13,44,0.9952833239562195,0.00010763917531960918,0.9999898808852299,1.5693710128166598e-106,0.0004885348394214158,1.0037447214126587,0.9962692260742188,0.9962692260742188,0.9990104059302483,6.498756068776533,1.590119099447457,0.28624425656351815,0.08719514403505509,0.16586968464477747,0.021694423153273613,0.02169973775744438,16,0.28285714285714286,0,25000,0.9990103827311005,-0.002053272504962776,-0.0016232844692324493,0.26129710776469567
14,55,0.9966280503234693,8.067208443452226e-05,0.9999887031128776,8.733010268600103e-133,0.0004601262595522684,1.0016732215881348,0.9983295798301697,0.9983295798301697,0.9982956234683642,6.8860534908532856,1.5833444465259747,0.27494385174742364,0.08662912076354276,0.15519099179586304,0.02104208992478527,0.021051807329058647,16,0.28285714285714286,0,25000,0.9982956298926112,-0.00146689367583613,-0.0007260608445254795,0.24957794706518144
15,257,1.0085710835275958,6.447405593974342e-06,0.9999885814614575,0.0,0.00021342444603674894,0.924042284488678,1.082201600074768,1.082201600074768,0.9319622919222397,1.141720184050699,0.9843415020939479,0.9820518915545445,0.11107546507626964,0.9784641222247434,0.0002290316801287571,0.00023744211648590863,16,0.28285714285714286,0,25000,0.9319623280920609,0.003706512460407067,0.03430817171736194,0.9828890881506652
0,52,0.9953183391019835,0.0001193074191733895,0.9999262183202374,5.610642516616687e-105,0.0012091141267675071,1.00700843334198,0.9930403232574463,0.9930403232574463,1.0022939812122278,6.94968007978385,1.7396451235181547,0.27007408312130493,0.09322742280467308,0.1565538577861189,0.019409434888320254,0.019437875598669052,16,0.28285714285714286,1,25000,1.00229396133563,-0.0020379938232736013,-0.0030331162451544334,0.2445277208097771
1,48,0.9954148581717943,0.00011636325220544183,0.9999807865394932,3.9006200618827543e-110,0.0006433275814619555,1.0060100555419922,0.9940258264541626,0.9940258264541626,1.0013973799077098,6.4782624767798325,1.3615090411119102,0.2881918333131886,0.07410640960401409,0.16180078596441597,0.022757955126606583,0.022769970819354057,16,0.28285714285714286,1,25000,1.0013973567567311,-0.0019958809982024072,-0.002602331758803654,0.2633168553113958
2,57,0.9951096355665705,0.00012189404549431404,0.9999865976283792,1.0648369296983947e-135,0.0004912282390805609,1.0055317878723145,0.9944986701011658,0.9944986701011658,1.0006143451809166,6.834439857902357,1.5609564275415282,0.26961673951472065,0.06967100620916947,0.15483556663959738,0.02129254943795046,0.021310314536094666,16,0.28285714285714286,1,25000,1.0006143709802209,-0.0021290685019550427,-0.002395793301849668,0.24405342955139467
3,57,0.994429332054331,0.00014644739764366893,0.9999818524093259,4.4392578900663326e-132,0.0005712234257187817,1.0052152872085571,0.9948117733001709,0.9948117733001709,0.9996155642141517,6.585899455346153,1.669233927972313,0.27582175416201343,0.08691442468745417,0.16355745770372276,0.02066803583114618,0.02069934830069542,16,0.28285714285714286,1,25000,0.999615566629608,-0.002426074067272889,-0.0022590836262250517,0.25048838165956133
4,52,0.9972015115081934,8.671436161113155e-05,0.9999857129995008,8.390990169962586e-123,0.0005330544316648245,1.0051608085632324,0.9948657155036926,0.9948657155036926,1.002347850537113,6.781752074583811,1.5384084028118183,0.27911893323929204,0.07888499998875415,0.15599974630325064,0.021001821847212568,0.02102976106107235,16,0.28285714285714286,1,25000,1.0023478776080532,-0.001217071885903342,-0.0022355352858847164,0.25390774336301736
