cluster_k,n_features,slope,intercept,r_squared,p_value,std_err,eigenvalue,inv_eigenvalue,predicted_slope,slope_ratio,mean_participation_ratio,std_participation_ratio,mean_max_projection,std_max_projection,mean_ipr,mean_norm_sq,mean_D,m_hidden,sparsity,seed,checkpoint_step
184,24,0.9588688199236891,-0.0006137894661888826,0.9997159617269551,1.6330417789357427e-40,0.0034458627462482017,1.0292651653289795,0.971566915512085,0.971566915512085,0.9869302923085816,55.17988574899116,11.248473560560981,0.06573102136275936,0.02489141646768911,0.0189453218315216,0.08295285700723261,0.07892712205648422,192,0.22224489795918367,1,25000
185,20,0.9555732380761119,-0.0003751333998073536,0.9998606128319338,3.6838965545460845e-36,0.0026593126088331,1.0286461114883423,0.9721516370773315,0.9721516370773315,0.9829466943541229,55.697563462655054,6.451191427417278,0.058153088656162574,0.01839369314863544,0.01824167832547935,0.0815257020107183,0.07752865552902222,192,0.22224489795918367,1,25000
186,29,0.9514215328488076,-1.3573118893994707e-05,0.9994922367109101,5.1140864075195656e-46,0.00412697683201375,1.027906060218811,0.972851574420929,0.972851574420929,0.9779719310369855,55.728154489322314,8.813505714170327,0.060602279249970796,0.015531048829301189,0.01843308239417816,0.08133373600752763,0.0773690789937973,192,0.22224489795918367,1,25000
187,16,0.9563945909803374,-0.00039589727465193236,0.9998785852362501,8.147997824567128e-29,0.0028166650791246594,1.0269516706466675,0.9737556576728821,0.9737556576728821,0.9821710235460559,54.18697334673948,8.094345045304772,0.06396077839848821,0.023373199407083003,0.018992459564315625,0.08128907780580488,0.07734853774309158,192,0.22224489795918367,1,25000
188,14,0.9601483612584912,-0.0007312452825037619,0.9993505682471545,1.6929106907059636e-20,0.00706570578578543,1.0252621173858643,0.9753603339195251,0.9753603339195251,0.984403740718157,57.23546564951794,10.968189426016766,0.0601114017878062,0.016859351208243643,0.018231500572096833,0.08429177018875889,0.08020136505365372,192,0.22224489795918367,1,25000
189,13,0.9519212623478657,-1.1634455572923086e-05,0.9998014375232848,1.0229580811976206e-21,0.0040447938976933065,1.020671010017395,0.9797476530075073,0.9797476530075073,0.9715984104945558,57.27737803747261,9.00010313729986,0.05869681889994574,0.014425453503970882,0.017974431668961996,0.08214750418872148,0.07818631827831268,192,0.22224489795918367,1,25000
191,71,1.0794622909047704,-4.5378748692387815e-06,0.9988566882064391,3.0751409373910063e-103,0.004396566849704334,0.9121227860450745,1.0963436365127563,1.0963436365127563,0.9846021401996896,1.950346102081304,0.22253542096014675,0.7183559052022336,0.03854965302066371,0.5188298054181208,0.0001447893099020619,0.0001517567434348166,192,0.22224489795918367,1,25000
143,10,0.9310954736093857,0.0006529473562470467,0.999998004646342,4.334489421569651e-24,0.0004650071127847769,1.0587328672409058,0.9445253014564514,0.9445253014564514,0.9857813995809779,60.660901566645386,7.083978142434221,0.05114880404722845,0.007182538348998506,0.016732876545938427,0.18859278665999968,0.17625084519386292,192,0.24244897959183673,0,25000
149,10,0.9320454095537309,0.0007010073558974539,0.9999996352302729,4.840980032209839e-27,0.00019902221330699737,1.0564396381378174,0.9465756416320801,0.9465756416320801,0.9846496873157478,57.446054120752706,8.030344344844755,0.05339832145038949,0.010066485376028228,0.01779454748238147,0.19054112965173925,0.17829397320747375,192,0.24244897959183673,0,25000
150,10,0.947006291391815,-0.00041324135699412345,0.9992688518788292,7.816396848019528e-14,0.009056687438347373,1.056077241897583,0.9469004273414612,0.9469004273414612,1.0001118006152463,59.043037632176095,7.363010693629413,0.053750972301861266,0.012397804456092076,0.017217546296102844,0.06831571750197243,0.06428217142820358,192,0.24244897959183673,0,25000
157,10,0.9473151770989684,-0.0004158129046821224,0.9999201497687026,1.1116719830175209e-17,0.0029929876923645445,1.0531812906265259,0.9495041370391846,0.9495041370391846,0.997694628327748,55.61862644816756,5.947213719408964,0.05733062041844431,0.00959932464514748,0.018197135164258173,0.06653599137575412,0.06261473894119263,192,0.24244897959183673,0,25000
158,11,0.9307395377360679,0.0007915292846649297,0.9999996059184375,3.916671365849901e-30,0.00019476012838881676,1.0530476570129395,0.9496246576309204,0.9496246576309204,0.9801130691551689,53.918360457234,6.8599208105489895,0.06115093742874194,0.011480961726158081,0.018873961442724133,0.12568865527067,0.11777491867542267,192,0.24244897959183673,0,25000
161,10,0.9551220713870225,-0.0009567560503190992,0.9996259015195466,5.3563241221275384e-15,0.006532630726380875,1.0521482229232788,0.9504364132881165,0.9504364132881165,1.0049300069246039,61.3431158589021,9.612344649058835,0.05693342454803402,0.012516683031849947,0.016721160587318103,0.07001580972165902,0.06591688841581345,192,0.24244897959183673,0,25000
163,14,0.9413481835588381,-1.5212365053168808e-05,0.9998331953523261,4.85950412932662e-24,0.003509942191222092,1.0512430667877197,0.9512547850608826,0.9512547850608826,0.9895857538299685,56.310948734892214,9.506398661364674,0.05430244758548083,0.01620921899840712,0.018319072510882717,0.06960600113705581,0.06550826877355576,192,0.24244897959183673,0,25000
166,12,0.9330910710860751,0.000673183761025542,0.9999992917855686,4.384545419151877e-32,0.0002483170690416283,1.0502557754516602,0.9521490335464478,0.9521490335464478,0.9799842652894496,56.68064366856581,12.30873941384479,0.059747370412706335,0.021266937144937523,0.018489629998771354,0.12137900347050129,0.113930843770504,192,0.24244897959183673,0,25000
167,12,0.9511186235216775,-0.000657648603734004,0.999782736385738,1.1914474787350375e-19,0.00443379254476621,1.0498929023742676,0.9524781107902527,0.9524781107902527,0.9985726839775381,58.43052292197577,10.512488878397269,0.056759650455159426,0.02368054400215846,0.017796991122015004,0.07016374148469338,0.06607639044523239,192,0.24244897959183673,0,25000
168,10,0.9325300206396503,0.0006535482335247728,0.9999996437709837,4.403269865586395e-27,0.000196780722805204,1.0496577024459839,0.9526915550231934,0.9526915550231934,0.9788372907503602,56.38575139870085,9.797310421455096,0.06301319720802709,0.025199364129962213,0.01838749411454632,0.13005221594193334,0.12193113565444946,192,0.24244897959183673,0,25000
169,12,0.9394925730920146,0.00014777060644655116,0.9998066912864403,6.643435468807213e-20,0.004131055665645993,1.0495362281799316,0.9528017640113831,0.9528017640113831,0.9860315215377693,56.88456176402911,10.484358363193634,0.06048420287818684,0.023191545257966264,0.018311324640383788,0.0677000677692105,0.06375148147344589,192,0.24244897959183673,0,25000
170,19,0.9309850047582121,0.0007246299945159185,0.9999939000172909,9.028734954852435e-46,0.0005576784360680684,1.0483804941177368,0.9538521766662598,0.9538521766662598,0.9760265034064617,55.00563415398987,8.53946711233796,0.06278534325597428,0.014900563387042409,0.018643766771285424,0.1340461199467259,0.1255195587873459,192,0.24244897959183673,0,25000
171,16,0.9465097451423427,-0.00034327876663128865,0.9997288713243039,2.2563529296782812e-26,0.004165888876731015,1.0481833219528198,0.9540315866470337,0.9540315866470337,0.9921157311665888,62.86801800781571,8.509580515161598,0.04981638884671396,0.012413728965287337,0.01621938761036521,0.06945764868347212,0.06539905816316605,192,0.24244897959183673,0,25000
172,11,0.9479945284764906,-0.000451057047182693,0.9997952525879849,6.50577161504058e-18,0.004522080106728571,1.048046350479126,0.9541562795639038,0.9541562795639038,0.993542199302792,51.473939652096036,6.953753376388513,0.06894019322653572,0.014835445993026265,0.019823966260454372,0.07188731241326683,0.06769772619009018,192,0.24244897959183673,0,25000
173,19,0.9523185978255079,-0.0007059870680507507,0.9997206981443357,1.1803596021040334e-31,0.0038606050436986584,1.0469868183135986,0.9551218748092651,0.9551218748092651,0.9970650059875165,58.251271933409974,7.44622200198201,0.0532078540142486,0.010998417072733788,0.017461798396026837,0.0685432837660184,0.06456905603408813,192,0.24244897959183673,0,25000
174,17,0.9434689370531705,-0.00013055507329338967,0.9999055098164542,1.3245849726182776e-31,0.0023680771212719986,1.0459719896316528,0.9560485482215881,0.9560485482215881,0.9868420791059012,54.01509534600256,9.975571104368957,0.06430785989711693,0.022512089197525294,0.01927870041559169,0.06797051392474542,0.06399751454591751,192,0.24244897959183673,0,25000
175,20,0.9438243724574835,-0.00012285388493457616,0.9996286049625133,2.4938624484492726e-32,0.004287988836711642,1.045669674873352,0.9563249349594116,0.9563249349594116,0.9869285406612778,54.64839445861632,9.56746608961491,0.06066844877410177,0.019543787593585597,0.018928611250351196,0.0714809566072497,0.067342609167099,192,0.24244897959183673,0,25000
176,15,0.9349081575143363,0.0005029261917748884,0.9999994366512505,5.208078587102725e-42,0.00019461937015714621,1.044542670249939,0.9573567509651184,0.9573567509651184,0.9765514857150676,59.043408003089084,8.428703305430583,0.057967238489429286,0.015540129175656135,0.017323231604116678,0.10883425734270984,0.10225296020507812,192,0.24244897959183673,0,25000
177,13,0.9433582362373805,-5.10654103311331e-05,0.9998878395020253,4.42106674573866e-23,0.0030124831337322226,1.0444108247756958,0.9574776291847229,0.9574776291847229,0.9852535531724487,56.74556244649456,9.016848411352603,0.06182667464482739,0.016472178264471123,0.018101165666664087,0.0717309328205986,0.06761689484119415,192,0.24244897959183673,0,25000
178,27,0.9338184232417955,0.0005495974904677209,0.9999986539237895,6.486331648821908e-75,0.00021668435233901495,1.043590784072876,0.9582300186157227,0.9582300186157227,0.9745242844623125,56.984893882540305,7.546131516739107,0.059533077457444766,0.013332987526719332,0.017875282069616378,0.09083701973372571,0.0853748768568039,192,0.24244897959183673,0,25000
179,14,0.9425103393296929,2.282085660075539e-05,0.9995354478830326,2.2678021742302757e-21,0.005865615912887338,1.0429354906082153,0.9588320851325989,0.9588320851325989,0.9829774722227315,54.174228923002325,10.853189896315296,0.06407589142045592,0.02478902922164062,0.019415257657578493,0.07009579471238238,0.06608883291482925,192,0.24244897959183673,0,25000
180,15,0.9439872913705263,-0.00014703345949933222,0.999760826783856,6.28494231465258e-25,0.004049511952511974,1.0424860715866089,0.9592454433441162,0.9592454433441162,0.9840935893107847,59.29764452899717,6.184197022797787,0.05412417787367607,0.009433214411515817,0.017087112123182886,0.0711254027083,0.06699444353580475,192,0.24244897959183673,0,25000
181,18,0.9517282549683705,-0.0006541649034323277,0.9997473004585989,3.26575069523151e-30,0.0037827712389386604,1.042039394378662,0.9596565961837769,0.9596565961837769,0.9917383559421833,53.21214779572384,8.111366085480801,0.06279412812998014,0.015291971619932829,0.019220228460885794,0.07137096397651935,0.06727160513401031,192,0.24244897959183673,0,25000
182,20,0.9468666699391557,-0.00033441588565157054,0.9997824327469612,2.026092703869388e-34,0.0032922786861981535,1.0415982007980347,0.960063099861145,0.960063099861145,0.9862546223014946,55.78860274857269,8.83018032998231,0.058087069295057116,0.01685361082453286,0.018404525514369448,0.06989717198946363,0.06584888696670532,192,0.24244897959183673,0,25000
183,16,0.9573537235011865,-0.0010429164447114392,0.9998332772950803,7.501053345920562e-28,0.003304014869450046,1.0409413576126099,0.9606689214706421,0.9606689214706421,0.9965490733640259,51.74968383308021,8.944055136832494,0.06719742757179359,0.021633137841871427,0.020021734292796186,0.07134192537733833,0.06725654006004333,192,0.24244897959183673,0,25000
184,21,0.9479611411672474,-0.00041176639466476705,0.9998768892962534,1.302224644471569e-38,0.002413172549041849,1.0401195287704468,0.9614279866218567,0.9614279866218567,0.9859928713933871,57.118335720782184,9.312839269676942,0.05634140495589845,0.013938466699708994,0.017974713024079554,0.07037177000705001,0.06629794090986252,192,0.24244897959183673,0,25000
185,26,0.9495001302058665,-0.0004923069502756339,0.999596687548929,2.986016889232831e-42,0.003893120251525933,1.0389282703399658,0.9625303745269775,0.9625303745269775,0.9864625110376236,54.94730248832066,8.549118350474759,0.06275558339715545,0.020144347008935467,0.018670003787689026,0.06909118062826516,0.06510977447032928,192,0.24244897959183673,0,25000
186,22,0.9464409553529859,-0.000296297937382603,0.9996529961938061,4.460766950288807e-36,0.003942947646556763,1.038800835609436,0.9626484513282776,0.9626484513282776,0.9831636399010165,57.66521959318098,7.090500099299781,0.055157314079177094,0.014430421168301498,0.017639703611033637,0.07026139734110849,0.06620196998119354,192,0.24244897959183673,0,25000
187,23,0.949687737574529,-0.000481502057873201,0.9998703647251196,2.6259195682203187e-42,0.0023597224874703044,1.036621332168579,0.9646723866462708,0.9646723866462708,0.9844665927218704,53.69107718870961,6.984948424946069,0.06518299578876806,0.017503950975842644,0.01892939251299534,0.06779330030309558,0.06390096247196198,192,0.24244897959183673,0,25000
188,26,0.9467617815164192,-0.00032161438991423763,0.9998455666521514,2.966441847614959e-47,0.002401812926478507,1.0364296436309814,0.9648508429527283,0.9648508429527283,0.98125196078914,54.485628330363525,10.562325267937451,0.06586053394296461,0.021022573606115393,0.019079662519919167,0.07153761064851413,0.06740746647119522,192,0.24244897959183673,0,25000
189,15,0.9318658277278428,0.0007107168655262064,0.9999983486961297,5.655884737644104e-39,0.00033212041193680106,1.0327304601669312,0.9683068990707397,0.9683068990707397,0.9623661967317712,58.72973927265084,8.66744257673974,0.051981770898422444,0.013000591731888809,0.01744638268534284,0.1516882141800275,0.14206378161907196,192,0.24244897959183673,0,25000
191,62,1.1046257391169927,-8.790164705565188e-06,0.9983996401625772,1.373791542898596e-85,0.005709474628480692,0.9007706046104431,1.1101605892181396,1.1101605892181396,0.9950143698534236,1.9929697723033302,0.2510343115135982,0.7114094676936469,0.04332801876307187,0.50931163615455,0.00017022416030720318,0.00017924379790201783,192,0.24244897959183673,0,25000
137,12,0.9416611469081351,-0.00014379730214962583,0.9998006305520166,7.752284390535313e-20,0.004205012118768965,1.061944842338562,0.9416685104370117,0.9416685104370117,0.9999921803386276,58.51751102972582,9.921182561986958,0.054257620850862054,0.019301234007931514,0.01766479004974158,0.06585672876561864,0.06187092885375023,192,0.24244897959183673,1,25000
143,11,0.9312248632977502,0.00067124437161592,0.9999993797065518,3.0162478247631156e-29,0.000244473640591513,1.0600403547286987,0.9433603286743164,0.9433603286743164,0.9871359172018397,58.37127640092828,9.41537660054225,0.055218028529396126,0.01706251935963057,0.01761196994902138,0.12569780355549387,0.11772417277097702,192,0.24244897959183673,1,25000
160,11,0.9372727738337018,0.00022131101453662372,0.9994929656857915,3.8506826146023225e-16,0.007036773171573754,1.0542421340942383,0.9485486745834351,0.9485486745834351,0.9881124700799512,56.00982053274336,7.5375260165115545,0.059660355427002806,0.013702913756288638,0.018167242840324664,0.06835152220676562,0.06428533047437668,192,0.24244897959183673,1,25000
161,12,0.9436581571015891,-0.00027328141533256023,0.99991931949247,8.413143409652529e-22,0.002680504430403356,1.0537112951278687,0.9490265250205994,0.9490265250205994,0.9943432899107917,58.926454423149266,6.3240726046837255,0.05138544379517434,0.012574468065934463,0.01718158326039138,0.0702480362295362,0.06601685285568237,192,0.24244897959183673,1,25000
163,11,0.9429284822821099,-0.00017225977969465012,0.9996763472717062,5.107328289893982e-17,0.005655453389837341,1.0531604290008545,0.9495229721069336,0.9495229721069336,0.9930549444104644,58.55618277440729,6.201311262358048,0.053760321147866226,0.011739829700810634,0.01725845152640101,0.06685453198672575,0.06286678463220596,192,0.24244897959183673,1,25000
165,11,0.9502359627830014,-0.0006950518292479918,0.9998237190961389,3.316916732661504e-18,0.0042058242879662675,1.0522844791412354,0.9503133893013,0.9503133893013,0.999918525278955,57.3733874963908,6.822141653392217,0.05855513962752624,0.01338074871906666,0.01770094681246132,0.06962030742933036,0.0654606744647026,192,0.24244897959183673,1,25000
167,12,0.9469531917012738,-0.0003896426215381915,0.9997317943846137,3.4157687039936455e-19,0.004904793112686976,1.0516586303710938,0.950878918170929,0.950878918170929,0.995871475963305,52.82897093724608,6.081787811560203,0.05981560688202989,0.014996796043927936,0.019220248906840966,0.06829565176605773,0.06428314000368118,192,0.24244897959183673,1,25000
168,13,0.9412471618553797,-6.240734888514343e-05,0.9998725418556917,8.931656775877195e-23,0.003204194064937469,1.050665259361267,0.9517779350280762,0.9517779350280762,0.9889356825945058,58.9893622361095,7.761468672468816,0.050688596868982486,0.010830069608014192,0.017286651108591858,0.06826347240509416,0.06419039517641068,192,0.24244897959183673,1,25000
169,15,0.9332958233595505,0.0004620704217338234,0.9999956810807306,2.927949758240045e-36,0.000537942834579239,1.0505586862564087,0.9518744945526123,0.9518744945526123,0.980482015959684,58.744190826390174,7.895262879393242,0.05761476916213503,0.013038932577241685,0.017328657499791653,0.14825953014410084,0.13883206248283386,192,0.24244897959183673,1,25000
170,11,0.9448734250482228,-0.00034251639718749227,0.9998273765026437,3.0182819790362655e-18,0.004138470113893114,1.0500898361206055,0.9522994756698608,0.9522994756698608,0.9922019797223826,58.54568945458659,6.2603293114964655,0.055570933802650775,0.011557983481566282,0.01728852120602359,0.06864859003827689,0.06452170759439468,192,0.24244897959183673,1,25000
171,17,0.9335103763626847,0.0004770695858746371,0.9999990701968985,1.1738000700878894e-46,0.00023241770974353815,1.049391746520996,0.9529329538345337,0.9529329538345337,0.9796181070308316,62.90172987556101,11.051474632971736,0.052114672210997415,0.015918385154699836,0.016512909203346332,0.10400473546527753,0.09756656736135483,192,0.24244897959183673,1,25000
172,15,0.9330110584469867,0.000538540626149428,0.9999993620131783,1.169232745524955e-41,0.00020669078162923734,1.0491039752960205,0.9531943798065186,0.9531943798065186,0.9788255976041018,57.255078398589376,6.027667575982885,0.05702334745916651,0.012652300751761587,0.01765545280087542,0.10977766583533918,0.10296232998371124,192,0.24244897959183673,1,25000
173,12,0.9463723523992416,-0.0003617166780027353,0.9998804636441053,6.006510996961426e-21,0.0032721862003954544,1.0480155944824219,0.9541842937469482,0.9541842937469482,0.9918129638069914,54.84963131284488,5.963194070149206,0.05721139721047041,0.009846363277572842,0.018451164872658982,0.06833651784888654,0.06431007385253906,192,0.24244897959183673,1,25000
174,15,0.9448274833097592,-0.00032512405846665815,0.9998351266312706,5.599304727922456e-26,0.003365052947539202,1.047800898551941,0.9543797969818115,0.9543797969818115,0.989991077239626,59.82703899063901,8.725988633325258,0.056551998854454076,0.012009694387198391,0.017105774588392537,0.06680323250142586,0.06279240548610687,192,0.24244897959183673,1,25000
175,18,0.945046742535174,-0.0003404355992391306,0.9998228583386861,1.9041384282946503e-31,0.0031447934341559403,1.0471919775009155,0.9549347162246704,0.9549347162246704,0.9896453930080283,57.97268909681879,8.114241619896267,0.055117838324857296,0.013812743048524314,0.017591109007655474,0.06724323047886156,0.06320756673812866,192,0.24244897959183673,1,25000
176,15,0.9394512415005977,7.955607655549257e-05,0.9996842440704803,3.823569825806177e-24,0.00463070273151845,1.0467461347579956,0.9553414583206177,0.9553414583206177,0.9833669766117413,56.51986608553003,9.28612982658831,0.05946008645977959,0.023126460458549998,0.018300244579389714,0.07103545773942663,0.06681390851736069,192,0.24244897959183673,1,25000
177,17,0.9434489462886185,-0.00020019822588249192,0.9999302135499635,1.3644517932655823e-32,0.00203504249340819,1.0463848114013672,0.9556713700294495,0.9556713700294495,0.9872106415195275,54.005704988642535,7.407589005709489,0.06406947894071865,0.015228090830688993,0.018869537269708095,0.06848328427480657,0.06441028416156769,192,0.24244897959183673,1,25000
178,14,0.9440132680079087,-0.00020365981147556222,0.999893920178561,3.21461116353633e-25,0.0028068997475180863,1.045902967453003,0.9561116099357605,0.9561116099357605,0.9873463078973964,54.69881354694095,5.667419334067177,0.06011139176970438,0.010049453608405041,0.018491981352462303,0.07041359295664763,0.0662677139043808,192,0.24244897959183673,1,25000
179,18,0.9472037359753787,-0.00046236536727929656,0.9998462798861109,6.123135495562413e-32,0.002936176390651451,1.045456051826477,0.9565203785896301,0.9565203785896301,0.9902598597763399,53.809131311849775,8.852492804288252,0.06386717533592287,0.021810348951189513,0.01911365327694191,0.07037047576831874,0.06619281321763992,192,0.24244897959183673,1,25000
180,17,0.9469104240341075,-0.00043358197476789373,0.9999041614940765,1.4730929377674275e-31,0.002393613895416669,1.044490933418274,0.9574041962623596,0.9574041962623596,0.9890393500788704,55.39981426383687,7.983218276084833,0.060764215718956086,0.019268851877376755,0.018506247210973648,0.06837703578249466,0.06431335210800171,192,0.24244897959183673,1,25000
181,16,0.9406230891917269,-3.3417491361598106e-06,0.9997371818720878,1.8145314681220862e-26,0.004076020444253829,1.043920636177063,0.9579272270202637,0.9579272270202637,0.9819358534339157,54.75067334999088,7.243210271927157,0.06346791068016581,0.016155427686300478,0.018594372958587284,0.06910318201149751,0.06499670445919037,192,0.24244897959183673,1,25000
182,22,0.9324627439539256,0.0005438742319349432,0.9999994944522921,1.9214106567485684e-64,0.00014825101437864738,1.043493390083313,0.9583194255828857,0.9583194255828857,0.9730187232579229,58.39072341981293,6.946274459348906,0.057727676951298185,0.015428804388123796,0.017369767692614425,0.09730184068174882,0.0912742093205452,192,0.24244897959183673,1,25000
183,14,0.9378193705730253,0.0002331991881676515,0.9998000205548415,1.442983624371437e-23,0.0038288176622192425,1.0427441596984863,0.9590080380439758,0.9590080380439758,0.9779056414228106,53.90508606708103,6.021937772928932,0.062041830197196605,0.012994636864273849,0.018789952952129197,0.07040166205210488,0.06625723838806152,192,0.24244897959183673,1,25000
184,30,0.9451575919672817,-0.0002719932024056321,0.9997532445082664,4.637349556568392e-52,0.002806158605110496,1.041757345199585,0.9599164128303528,0.9599164128303528,0.9846248895572541,54.29334247194816,7.074256299378171,0.0632201045755473,0.019406799371067433,0.018742296920429707,0.06891783505345342,0.06486622244119644,192,0.24244897959183673,1,25000
185,23,0.9337556270096657,0.0005201389705697251,0.999998652581588,3.939476112857525e-63,0.00023652394606170064,1.0407100915908813,0.9608823657035828,0.9608823657035828,0.9717689285784175,54.778521196324235,6.555826593362565,0.06071695396349636,0.016594884542307637,0.018552886288464753,0.09761147657620554,0.09166539460420609,192,0.24244897959183673,1,25000
186,17,0.9473293793205073,-0.00037573559933080924,0.999746947310009,2.1418655307907476e-28,0.0038914890473520287,1.03981351852417,0.9617109298706055,0.9617109298706055,0.9850458697063648,52.293093080312815,8.621040439640076,0.0722237276880616,0.02040929529487847,0.01965545550743069,0.06879492364793469,0.06479571759700775,192,0.24244897959183673,1,25000
187,22,0.9456865696391723,-0.00031629142144354305,0.999833859643307,2.8234676937767817e-39,0.0027258745990883988,1.0389245748519897,0.9625337719917297,0.9625337719917297,0.9824970272807194,54.34144000046585,7.638790579213636,0.06185519018606181,0.01713228689378602,0.01890632572429129,0.07019184974052024,0.06606320291757584,192,0.24244897959183673,1,25000
188,20,0.9436522962938702,-0.00016358684161582593,0.9998014277984054,8.903892372521196e-35,0.0031345709012733335,1.0378155708312988,0.9635623693466187,0.9635623693466187,0.9793370167971075,56.91656911048714,7.779383522558495,0.06002758336434476,0.015319850265571776,0.01790011825027161,0.06719838578110107,0.06324832141399384,192,0.24244897959183673,1,25000
189,11,0.9373657486954732,0.00029362363974605454,0.9996715135009354,5.4596747164085625e-17,0.0056639306818969766,1.0345706939697266,0.9665845036506653,0.9665845036506653,0.9697711324309084,56.02177324099834,8.262330373577335,0.054783461994965935,0.009457432058040541,0.0181800942852668,0.07223083232364527,0.06800033152103424,192,0.24244897959183673,1,25000
191,71,1.0741954192670304,-5.224112415151341e-06,0.9988516845896146,3.575161518559134e-103,0.004384689496360275,0.9100233316421509,1.0988729000091553,1.0988729000091553,0.9775429162536274,2.1640435717399216,0.23516851562523788,0.6813451319800463,0.0348328030298074,0.46707008498477137,0.00015184112890074975,0.0001578829251229763,192,0.24244897959183673,1,25000
143,11,0.9251869456467959,0.00046743208260030533,0.9999968281045702,4.6635321770877323e-26,0.0005492478440860468,1.0686689615249634,0.9357434511184692,0.9357434511184692,0.9887185900590003,61.76945746841912,7.458996957321475,0.050206273940853446,0.009726475653654202,0.016413464923129166,0.2274095721317953,0.21086378395557404,192,0.2626530612244898,0,25000
146,10,0.9349414617670694,-0.00012415824896564592,0.9993208712181044,5.81814622004217e-14,0.00861713735673799,1.067627191543579,0.9366565346717834,0.9366565346717834,0.9981689415049936,57.16721683310774,7.23390707149834,0.05393532395587416,0.009163385678236331,0.017785874039193066,0.06488403911784882,0.060538627207279205,192,0.2626530612244898,0,25000
154,10,0.923019554134409,0.0006017626701439738,0.9999995314616199,1.317767652919181e-26,0.0002233770729122611,1.0647783279418945,0.9391626119613647,0.9391626119613647,0.9828112218040257,56.18361073576169,8.221046767016766,0.06144017609492306,0.01717771704641806,0.01822823674021472,0.1258183671867223,0.116734579205513,192,0.2626530612244898,0,25000
157,11,0.9225364899861265,0.0006876265345293897,0.999999608786699,3.7900144245215195e-30,0.00019233981301732732,1.063673973083496,0.9401376843452454,0.9401376843452454,0.9812780674020347,58.46248992680564,8.655812919782175,0.04966625766803629,0.010101120269810592,0.017486729212266974,0.17233798082124768,0.1596757024526596,192,0.2626530612244898,0,25000
159,12,0.9339683598652246,-2.0180039598069466e-05,0.9997358638567843,3.164372106813725e-19,0.0048006875817628554,1.062696099281311,0.9410027861595154,0.9410027861595154,0.9925245425435985,57.64293924841161,4.747914698210438,0.05115543177955092,0.006843721186754401,0.01746456648550414,0.06340020180214494,0.059193599969148636,192,0.2626530612244898,0,25000
160,10,0.9218984578548352,0.0006831816774206662,0.999998996792208,2.769630515989542e-25,0.0003264628451217815,1.062239408493042,0.9414073824882507,0.9414073824882507,0.979276851874848,56.298313499738434,8.07285998517531,0.05758859993026009,0.02173969413691462,0.01820696208198473,0.12306495312808359,0.11413657665252686,192,0.2626530612244898,0,25000
165,12,0.9366410900906424,-0.00020499924102775763,0.999316498880731,3.672150355212734e-17,0.007746246133272191,1.0603278875350952,0.9431045055389404,0.9431045055389404,0.9931466604068396,57.21353716831363,10.295074646842682,0.06225146750177785,0.02096036384307058,0.01828643751823512,0.06145199690499076,0.057353466749191284,192,0.2626530612244898,0,25000
167,12,0.9467809307989535,-0.0008208096021119424,0.9993342528294589,3.2193466047486183e-17,0.007727673778081724,1.0594251155853271,0.943908154964447,0.943908154964447,1.0030434908517287,58.28640439031064,4.031216916674545,0.053096565418854956,0.00925234344599109,0.01723937478837924,0.062207944824500754,0.05807648226618767,192,0.2626530612244898,0,25000
168,10,0.9234986250004692,0.0006329475324187706,0.9999987298367882,7.116990977238468e-25,0.00036797753043814254,1.0590052604675293,0.9442823529243469,0.9442823529243469,0.977989922336775,58.06419681890101,6.622316907730063,0.05517855016185632,0.015276856769354362,0.017446022963810613,0.18683551137020105,0.17317529022693634,192,0.2626530612244898,0,25000
169,10,0.9253874315792122,0.0004975932981546999,0.9999998046358987,3.9832463294590227e-28,0.000144610899541618,1.0584412813186646,0.9447855353355408,0.9447855353355408,0.9794682464635328,52.71204715605425,8.610213130552404,0.06902588333015851,0.019975629428718517,0.019486543828952027,0.1228473232755366,0.11417895555496216,192,0.2626530612244898,0,25000
170,16,0.9248843452546035,0.0005192011341163261,0.9999990968157978,1.0269796548731724e-43,0.00023491555419542367,1.0581110715866089,0.9450803399085999,0.9450803399085999,0.978630393839375,56.00529288273489,8.472134605038153,0.06072248706698881,0.021521307472317407,0.018394444865846404,0.1028348449128913,0.09562954306602478,192,0.2626530612244898,0,25000
171,11,0.9263645424924246,0.0004467358425908896,0.9999997294628676,7.207763983309831e-31,0.0001606105868013483,1.0571261644363403,0.9459608793258667,0.9459608793258667,0.9792841995248183,52.151148412751425,10.49806719096158,0.0697700043802701,0.03516830286872671,0.02063852830681476,0.11610185280411439,0.10799936950206757,192,0.2626530612244898,0,25000
172,11,0.9396168412274831,-0.000384190203588812,0.9995705754467868,1.8232523128584798e-16,0.006491816600898756,1.056762933731079,0.9462860226631165,0.9462860226631165,0.9929522562143903,55.656251009218906,9.43767427618784,0.06328952117886501,0.024308883930170284,0.018625723392411576,0.06353181485717366,0.05931136757135391,192,0.2626530612244898,0,25000
173,14,0.9431722719836525,-0.0006137200033528925,0.9997905637193464,1.903980554915517e-23,0.003940686110806474,1.0561362504959106,0.9468475580215454,0.9468475580215454,0.9961183972998013,58.31510167647912,8.746638073687345,0.05438914784869061,0.013902506987834596,0.017571822059312295,0.0629516699907856,0.05876054987311363,192,0.2626530612244898,0,25000
