file,m,s,seed,n,rank,rank_ratio,sumD,rho_m,rho_r,n_eigenspaces,degeneracy_ratio,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,mean_cv,wmean_q_bin,wmean_H_bin,wmean_n_eff,wmean_max_space_proj,wmean_participation_ratio,defect_error,negD_frac,D_Dhat_corr,qual_rate
n1024_m208_s0.666735_seed1.h5,208,0.666734693877551,1,1024,208,1.0,207.65404571325053,0.9983367582367814,0.9983367582367814,199,0.9567307692307693,0.001663241763218637,0.053307131475469616,0.0016632417632188024,2.036321683215119,0.20312500000000006,0.026663357975130957,0.2175577186819337,1.880601032327303,6.560620214273658,0.04719803030686689,67.62698323179457,3.5915714846623814e-14,0.0,0.9999999999998472,0.0
n1024_m208_s0.686939_seed0.h5,208,0.6869387755102041,0,1024,208,1.0,207.64483965205727,0.9982924983271985,0.9982924983271985,198,0.9519230769230769,0.0017075016728015369,0.05528685093831025,0.001707501672801729,2.0458357473941344,0.20312500000000003,0.027503867981352733,0.2146686464674439,1.9332913823545974,6.916636190393323,0.04673635338577451,68.02785730343072,3.097522238704187e-14,0.0,0.9999999999998688,0.0
n1024_m208_s0.686939_seed1.h5,208,0.6869387755102041,1,1024,208,1.0,207.6531604587799,0.9983325022056726,0.9983325022056726,197,0.9471153846153846,0.0016674977943273994,0.05452091054364949,0.0016674977943276711,2.0460943229392887,0.20312500000000006,0.027136229065482787,0.21195101667034036,1.922583890832412,6.843122778373013,0.04763957608615163,67.69242725466849,4.912736883966318e-14,0.0,0.9999999999998567,0.0
n1024_m208_s0.707143_seed0.h5,208,0.7071428571428571,0,1024,208,1.0,207.64387888953206,0.9982878792765965,0.9982878792765965,204,0.9807692307692307,0.001712120723403543,0.0563490038993862,0.0017121207234038916,2.0546914771406732,0.20312500000000006,0.027908882737143606,0.20867558602611788,1.9464184370615938,7.008284062269679,0.04690924576390756,68.93423912089939,7.027711745877241e-14,0.0,0.9999999999998601,0.0
n1024_m208_s0.707143_seed1.h5,208,0.7071428571428571,1,1024,208,1.0,207.6573239043355,0.9983525187708437,0.9983525187708437,204,0.9807692307692307,0.0016474812291562557,0.05616114887527696,0.0016474812291565773,2.0571296965204926,0.20312500000000006,0.027811034714927192,0.23467783245135085,1.8615290743809842,6.489359608928223,0.05336567581726443,68.51868189029958,6.705747068735946e-14,0.0,0.9999999999998627,0.009579403185051362
n1024_m208_s0.727347_seed0.h5,208,0.7273469387755102,0,1024,208,1.0,207.6464624844084,0.9983003004058096,0.9983003004058096,203,0.9759615384615384,0.0016996995941903625,0.05768953962371338,0.0016996995941905824,2.062583032037579,0.20312500000000006,0.02846901707150898,0.2044383583827139,1.9852368467038919,7.28600534647676,0.04634969320873212,69.23155099234155,4.418687638008123e-14,0.0,0.9999999999998708,0.0
n1024_m208_s0.727347_seed1.h5,208,0.7273469387755102,1,1024,208,1.0,207.85879795555957,0.9993211440171132,0.9993211440171132,202,0.9711538461538461,0.0006788559828867502,0.05383084491808513,0.0006788559828870628,2.0690471595818973,0.20312500000000006,0.026016649791532818,0.09190252418000573,3.2061875297621456,25.101258538209194,0.05170067286352186,68.27429469169506,7.577272143066693e-14,0.0,0.9999999999998689,0.0019248116711849163
n1024_m208_s0.747551_seed0.h5,208,0.7475510204081632,0,1024,208,1.0,207.8375852132449,0.9992191596790619,0.9992191596790619,204,0.9807692307692307,0.0007808403209380588,0.059481668868784116,0.0007808403209382035,2.1320662200938005,0.20312500000000006,0.027910350897553737,0.11738102468573876,3.239323280365365,25.98508367910465,0.07810184153472448,43.43637948856052,3.927413949611491e-14,0.0,0.9999999999998711,0.0
n1024_m208_s0.747551_seed1.h5,208,0.7475510204081632,1,1024,208,1.0,207.83812272152863,0.999221743853503,0.999221743853503,207,0.9951923076923077,0.0007782561464969584,0.05943923746580319,0.0007782561464971501,2.135147332176795,0.20312500000000006,0.027858809345124764,0.14078420670416852,3.011042078104876,20.95634170392944,0.0883109142635779,42.99992527930005,4.168887457467463e-14,0.0,0.9999999999998559,0.0019102440100851256
n1024_m208_s0.767755_seed0.h5,208,0.7677551020408163,0,1024,208,1.0,207.80976295424625,0.9990853988184916,0.9990853988184916,200,0.9615384615384616,0.0009146011815084343,0.07058216391695873,0.0009146011815087541,2.3353110564150596,0.20312500000000008,0.030225827874364265,0.10226811362517917,3.3508265981743985,29.539226209991863,0.06969252704838293,54.84851018793633,7.388534228880417e-14,0.0,0.9999999999998735,0.0
n1024_m208_s0.767755_seed1.h5,208,0.7677551020408163,1,1024,208,1.0,207.81818170915358,0.9991258736016999,0.9991258736016999,204,0.9807692307692307,0.0008741263983000902,0.07041552380034144,0.0008741263983004594,2.3857556647800062,0.20312500000000008,0.029514910848633055,0.08794956704533935,3.5222192556271463,34.75376954638117,0.06087958716026309,61.11547736380407,7.30526750203353e-14,0.0,0.9999999999998688,0.0
n1024_m208_s0.787959_seed0.h5,208,0.7879591836734694,0,1024,208,1.0,207.8130962367868,0.9991014242153212,0.9991014242153212,201,0.9663461538461539,0.000898575784678779,0.07661561370442442,0.0008985757846794439,2.559775160390771,0.20312500000000014,0.02992772178580074,0.0723573944797508,3.7158809890293107,41.236992239844234,0.050786757281419875,64.2314334197734,1.2986833830552769e-13,0.0,0.9999999999998705,0.0
n1024_m208_s0.787959_seed1.h5,208,0.7879591836734694,1,1024,208,1.0,207.81115313002374,0.9990920823558833,0.9990920823558833,199,0.9567307692307693,0.0009079176441166847,0.07638313216677281,0.0009079176441172276,2.5384943112241096,0.2031250000000001,0.03008646792258481,0.07781551936922163,3.6767653270978418,39.72053262017657,0.05409851731547685,62.29625502579112,1.2401191185062999e-13,0.0,0.9999999999998752,0.0
n1024_m208_s0.808163_seed0.h5,208,0.8081632653061224,0,1024,208,1.0,207.8053815899766,0.9990643345671952,0.9990643345671952,200,0.9615384615384616,0.0009356654328047664,0.08465995696216631,0.0009356654328053658,2.773675378667788,0.2031250000000001,0.03051562402067226,0.07378946850550541,3.66985074772827,39.41227819870169,0.051047389300198115,65.18975773382869,1.212363542890671e-13,0.0,0.9999999999998617,0.0
n1024_m208_s0.808163_seed1.h5,208,0.8081632653061224,1,1024,208,1.0,207.80556007864652,0.9990651926858006,0.9990651926858006,203,0.9759615384615384,0.0009348073141993707,0.08530012925509316,0.0009348073142001703,2.796382460836599,0.20312500000000017,0.030496254364758512,0.07253352766376617,3.701214888136399,40.638134189048955,0.04976826174989357,66.01393386737345,1.571520691356909e-13,0.0,0.9999999999998522,0.0
n1024_m208_s0.828367_seed0.h5,208,0.8283673469387755,0,1024,208,1.0,207.80255565489642,0.9990507483408482,0.9990507483408482,196,0.9423076923076923,0.0009492516591518285,0.09375090761788257,0.0009492516591523546,3.0485265913355577,0.2031250000000001,0.03075217752707696,0.06556007887454238,3.7793092386487257,43.84284424991254,0.04731622832135033,66.09687328020657,1.1318723736053471e-13,0.0,0.9999999999998423,0.0
n1024_m208_s0.828367_seed1.h5,208,0.8283673469387755,1,1024,208,1.0,207.80171886633616,0.9990467253189238,0.9990467253189238,200,0.9615384615384616,0.0009532746810761994,0.09312610157924969,0.0009532746810769203,3.021954886827422,0.20312500000000017,0.030815934801759384,0.06648408166209334,3.752008226239764,42.66674523640677,0.04596321356629998,67.03553994962398,1.5909495942878493e-13,0.0,0.9999999999998445,0.0
n1024_m208_s0.848571_seed0.h5,208,0.8485714285714285,0,1024,208,1.0,207.7953790569445,0.9990162454660794,0.9990162454660794,203,0.9759615384615384,0.0009837545339206333,0.1052165734370074,0.0009837545339215872,3.3615930329155814,0.20312500000000017,0.031297788724025624,0.06753222069302808,3.7379598929456557,42.084485105909835,0.046931339207405706,67.16623529338096,2.02171612784241e-13,0.0,0.9999999999998178,0.0
n1024_m208_s0.848571_seed1.h5,208,0.8485714285714285,1,1024,208,1.0,207.79639413760742,0.9990211256615742,0.9990211256615742,207,0.9951923076923077,0.0009788743384258058,0.10449342345298145,0.0009788743384269948,3.3448391073253676,0.20312500000000022,0.031239344331888925,0.06602059331213267,3.773278646485789,43.5742778749231,0.044789078823280856,69.47637475940338,2.366440376988521e-13,0.0,0.9999999999998134,0.0
n1024_m208_s0.868776_seed0.h5,208,0.8687755102040816,0,1024,208,1.0,207.77358793350868,0.9989114804495609,0.9989114804495609,203,0.9759615384615384,0.0010885195504390932,0.12341139576397706,0.0010885195504403951,3.7478374137865575,0.20312500000000028,0.03292644284019197,0.06629102972026667,3.7647350162450626,43.22120705946882,0.04709023085081463,67.34329340638064,2.8169133692301784e-13,0.0,0.9999999999997213,0.0
n1024_m208_s0.868776_seed1.h5,208,0.8687755102040816,1,1024,208,1.0,207.78022394352593,0.9989433843438746,0.9989433843438746,203,0.9759615384615384,0.0010566156561253592,0.12180036816863202,0.0010566156561265655,3.7537356719106785,0.20312500000000025,0.03244586403297637,0.06658028514104514,3.7610826104695625,43.06225256400771,0.0467347240941491,67.21974665013325,2.507438701115916e-13,0.0,0.9999999999996874,0.0
n1024_m208_s0.888980_seed0.h5,208,0.8889795918367347,0,1024,208,1.0,207.75405003433116,0.9988175482419768,0.9988175482419768,205,0.9855769230769231,0.0011824517580232285,0.14766829677184554,0.00118245175802436,4.301442415362325,0.20312500000000022,0.03432849317969123,0.06618107466567576,3.7575212096753132,42.89752409361602,0.04599423612384168,68.1884960145147,2.2490342921344109e-13,0.0,0.999999999998652,0.0
n1024_m208_s0.888980_seed1.h5,208,0.8889795918367347,1,1024,208,1.0,207.75359059122275,0.9988153393808786,0.9988153393808786,203,0.9759615384615384,0.0011846606191213693,0.1478568951914875,0.0011846606191225036,4.302676832135931,0.20312500000000022,0.03436227279983795,0.06733488409873715,3.7540573183090857,42.75496138715956,0.046378017016084384,67.44331686324975,2.2745694217007895e-13,0.0,0.9999999999988356,0.0
n1024_m208_s0.909184_seed0.h5,208,0.9091836734693878,0,1024,208,1.0,207.72799669206142,0.9986922917887568,0.9986922917887568,204,0.9807692307692307,0.0013077082112431526,0.17848427981367607,0.0013077082112437823,4.944134125623194,0.20312500000000014,0.03609993043074906,0.06514770994647444,3.7665947781153735,43.28917074805513,0.04473306871416578,68.94227797180422,1.3133938381315602e-13,0.0,0.9999999998296909,0.0
n1024_m208_s0.909184_seed1.h5,208,0.9091836734693878,1,1024,208,1.0,207.72752511501312,0.9986900245914092,0.9986900245914092,201,0.9663461538461539,0.001309975408590791,0.17881442165280317,0.0013099754085914809,4.950377302913309,0.20312500000000014,0.036122277941098055,0.06599125055994055,3.7613030192076886,43.0564166097376,0.046126902461197786,67.3822226177478,1.5054624213917123e-13,0.0,0.9999999998499359,0.0
n1024_m208_s0.929388_seed0.h5,208,0.9293877551020407,0,1024,208,1.0,207.68149811029434,0.9984687409148767,0.9984687409148767,206,0.9903846153846154,0.0015312590851233043,0.21863109487329047,0.0015312590851236712,5.597248841895353,0.20312500000000006,0.03905944232299149,0.06501412797828882,3.7667462848243978,43.29166986471283,0.04426083625623633,70.01657542804836,6.605826996519681e-14,0.0,0.9999999997761542,0.0
n1024_m208_s0.929388_seed1.h5,208,0.9293877551020407,1,1024,208,1.0,207.6826740950346,0.9984743946876663,0.9984743946876663,201,0.9663461538461539,0.0015256053123337,0.21881910859408363,0.0015256053123339866,5.610367370450356,0.20312500000000006,0.03900252655684271,0.06633262017076796,3.758423553692988,42.938855511023476,0.046240141969278635,67.3556163932903,6.827871601444713e-14,0.0,0.9999999998149053,0.0
n1024_m208_s0.949592_seed0.h5,208,0.9495918367346938,0,1024,208,1.0,207.63600078225136,0.9982500037608238,0.9982500037608238,204,0.9807692307692307,0.0017499962391761548,0.25936805246972444,0.0017499962391765117,6.215103855530294,0.20312500000000006,0.041733261152360694,0.06405695655128502,3.773658138134406,43.590745497939196,0.04438974740769146,69.30866321808519,7.249756350802272e-14,0.0,0.9999999993973827,0.0
n1024_m208_s0.949592_seed1.h5,208,0.9495918367346938,1,1024,208,1.0,207.6338576823473,0.9982397003959005,0.9982397003959005,204,0.9807692307692307,0.0017602996040995134,0.26024851195036336,0.0017602996040998599,6.218021131367898,0.20312500000000006,0.041855893906922736,0.06419255397311448,3.7782242889951725,43.794291977537554,0.04400609940369613,69.60588027368588,6.88338275267597e-14,0.0,0.9999999994571841,0.0
n1024_m208_s0.969796_seed0.h5,208,0.9697959183673469,0,1024,208,1.0,207.5305925309658,0.997743233321951,0.997743233321951,207,0.9951923076923077,0.0022567666780489715,0.3171264453751813,0.0022567666780493253,6.693929425239663,0.20312500000000006,0.04737634108371969,0.06501667980736907,3.7688337298113095,43.38618901514513,0.044173207542755506,69.78154720210881,6.478151348687788e-14,0.0,0.9999999993541248,0.0
n1024_m208_s0.969796_seed1.h5,208,0.9697959183673469,1,1024,208,1.0,207.5198114812374,0.997691401352103,0.997691401352103,204,0.9807692307692307,0.002308598647897009,0.3208785282892466,0.0023085986478975787,6.69972395206241,0.2031250000000001,0.04789553737840784,0.06427872742572532,3.7681305088737904,43.35609526671584,0.04443880059394255,69.1020905818937,1.084687895058778e-13,0.0,0.9999999993851384,0.0
n1024_m208_s0.990000_seed0.h5,208,0.99,0,1024,208,1.0,207.1035849750042,0.9956903123798279,0.9956903123798279,208,1.0,0.004309687620172142,0.421752618902012,0.004309687620172581,6.452101049233023,0.2031250000000001,0.06537032292274049,0.0644303045925998,3.771069815658739,43.481221248898684,0.0441986514305953,70.01239039084494,9.370282327836321e-14,0.0,0.9999999995843287,0.0
n1024_m208_s0.990000_seed1.h5,208,0.99,1,1024,208,1.0,207.09207171201706,0.9956349601539282,0.9956349601539282,207,0.9951923076923077,0.004365039846071839,0.42477510586123074,0.00436503984607206,6.459037444113211,0.20312500000000006,0.0657679643991085,0.06405007401725626,3.771965682430542,43.51957390586518,0.04396126666698853,69.91666995536698,4.796163466380676e-14,0.0,0.9999999995638108,0.0
n1024_m224_s0.000000_seed0.h5,224,0.0,0,1024,224,1.0,223.98718008890864,0.9999427682540565,0.9999427682540565,53,0.23660714285714285,5.7231745943520096e-05,0.007231101756962865,5.72317459449526e-05,1.001591894803002,0.21875000000000033,0.007220599504310848,0.41024953073606324,1.5757745743446585,4.855586089245334,0.08471584496052034,24.720889865436387,3.136553516913665e-13,0.0,0.9999999999994944,4.521432945067251e-07
n1024_m224_s0.000000_seed1.h5,224,0.0,1,1024,224,1.0,223.9888609825648,0.9999502722435929,0.9999502722435929,50,0.22321428571428573,4.972775640710303e-05,0.006705229247583812,4.9727756408575126e-05,1.001681465441975,0.2187500000000003,0.006694969940964248,0.3943450006744017,1.5760032898637701,4.856299165557249,0.08336463408276992,24.703479066754433,3.2269499572468163e-13,0.0,0.9999999999994832,0.0
n1024_m224_s0.020204_seed0.h5,224,0.02020408163265306,0,1024,224,1.0,223.9890407647472,0.9999510748426214,0.9999510748426214,63,0.28125,4.8925157378643114e-05,0.006730389943838898,4.892515738000214e-05,1.002509496763787,0.21875000000000028,0.006714388959735451,0.3844420676928452,1.690893548363266,5.464839204038893,0.0866500726308755,28.40988451379002,3.082187283176552e-13,0.0,0.99999999999949,0.0024681127165959937
n1024_m224_s0.020204_seed1.h5,224,0.02020408163265306,1,1024,224,1.0,223.98948226339417,0.9999530458187239,0.9999530458187239,61,0.27232142857142855,4.695418127609319e-05,0.006557572304477427,4.6954181277389954e-05,1.0025510667038138,0.21875000000000028,0.006541633881082672,0.353574802106632,1.7491856523276264,5.790959580094911,0.08536060950582339,27.99120344785744,3.0085309243865765e-13,0.0,0.9999999999994865,0.0
n1024_m224_s0.040408_seed0.h5,224,0.04040816326530612,0,1024,224,1.0,223.98551723913988,0.9999353448175887,0.9999353448175887,88,0.39285714285714285,6.465518241127732e-05,0.007749304624986202,6.465518241272616e-05,1.0041846714921239,0.21875000000000033,0.007717838495832613,0.3863201382857478,1.7784558763041705,5.969185866235975,0.0890141626255009,32.389974352379284,3.3142238953232095e-13,0.0,0.9999999999996201,5.0931357322486796e-05
n1024_m224_s0.040408_seed1.h5,224,0.04040816326530612,1,1024,224,1.0,223.98830757689575,0.9999478016825704,0.9999478016825704,88,0.39285714285714285,5.219831742964143e-05,0.006979018824525994,5.219831743095832e-05,1.004252782243116,0.21875000000000025,0.0069497826607422975,0.30451064910400194,2.061800090458138,7.918216118637942,0.09045884056296344,31.35578704294098,2.844773028254366e-13,0.0,0.9999999999996408,0.0
n1024_m224_s0.060612_seed0.h5,224,0.06061224489795918,0,1024,224,1.0,223.9803835003986,0.9999124263410651,0.9999124263410651,121,0.5401785714285714,8.757365893485858e-05,0.009171453264479993,8.757365893600427e-05,1.0082056854818076,0.21875000000000025,0.009099236403342073,0.35977819813748735,2.116670561133036,8.373735886656831,0.08418861907913684,34.16036400743277,2.670641485735814e-13,0.0,0.9999999999997764,6.984866009453124e-05
n1024_m224_s0.060612_seed1.h5,224,0.06061224489795918,1,1024,224,1.0,223.98561308885837,0.9999357727181177,0.9999357727181177,126,0.5625,6.422728188226756e-05,0.007935549717161212,6.422728188351412e-05,1.008238008169758,0.21875000000000028,0.00787197923742696,0.28168042798621773,2.394221986368251,11.06296979288178,0.08318002217878821,35.07787221181078,2.795402798128066e-13,0.0,0.9999999999997939,1.6142273810389522e-05
n1024_m224_s0.080816_seed0.h5,224,0.08081632653061224,0,1024,224,1.0,223.97447172880493,0.9998860345035935,0.9998860345035935,155,0.6919642857142857,0.00011396549640652065,0.010597057680989001,0.00011396549640791442,1.0135825910833094,0.21875000000000028,0.010462259765179885,0.29665509730645345,2.4642423640654476,11.858371202237372,0.0754276559125859,39.5846236158307,3.0212637947002463e-13,0.0,0.9999999999998443,3.9491239337373425e-05
n1024_m224_s0.080816_seed1.h5,224,0.08081632653061224,1,1024,224,1.0,223.9763095648159,0.9998942391286424,0.9998942391286424,153,0.6830357142857143,0.00010576087135760748,0.010259329257774815,0.00010576087135866525,1.0143057857588087,0.21875000000000022,0.010122455376782627,0.24576267629142406,2.664345118363551,14.461976811132587,0.07519006196867857,39.69948955296541,2.331607129590907e-13,0.0,0.9999999999998579,1.6552198643834454e-05
n1024_m224_s0.101020_seed0.h5,224,0.1010204081632653,0,1024,224,1.0,223.96545916418836,0.9998457998401266,0.9998457998401266,164,0.7321428571428571,0.00015420015987344105,0.012301657240991228,0.00015420015987429217,1.0201192853681764,0.2187500000000002,0.012075806516673497,0.1973473211103064,2.6787253388856227,14.646580235513053,0.06938271162579265,44.55610470286215,2.0143609003042684e-13,0.0,0.9999999999998971,1.8033468373326944e-05
n1024_m224_s0.101020_seed1.h5,224,0.1010204081632653,1,1024,224,1.0,223.96672276729078,0.9998514409254052,0.9998514409254052,165,0.7366071428571429,0.00014855907459476736,0.012151891566719412,0.00014855907459592597,1.0211860253357519,0.21875000000000028,0.01191501690815468,0.19626045725640023,2.804988949198878,16.610044974989417,0.06738443992430387,46.32705956494516,2.625677453238495e-13,0.0,0.9999999999999032,0.0
n1024_m224_s0.121224_seed0.h5,224,0.12122448979591836,0,1024,224,1.0,223.95726009157806,0.9998091968374021,0.9998091968374021,187,0.8348214285714286,0.00019080316259789676,0.013716774118123302,0.00019080316259866405,1.0275625622473925,0.21875000000000017,0.013368439245280566,0.1608401050498524,2.8283836156580864,17.02195110157586,0.05973234210053114,53.72310884738818,1.648126080056045e-13,0.0,0.9999999999999164,6.912789005467563e-07
n1024_m224_s0.121224_seed1.h5,224,0.12122448979591836,1,1024,224,1.0,223.9585459955706,0.9998149374802259,0.9998149374802259,179,0.7991071428571429,0.00018506251977412624,0.01355850760897138,0.00018506251977480173,1.0277296418313,0.21875000000000017,0.013212079886570222,0.16276801255979334,2.889591545588989,18.08273844521317,0.06085072791495623,52.4422203986523,1.585884201737997e-13,0.0,0.9999999999999135,0.0
n1024_m224_s0.141429_seed0.h5,224,0.14142857142857143,0,1024,224,1.0,223.9519383793231,0.9997854391934068,0.9997854391934068,181,0.8080357142857143,0.00021456080659321142,0.014641485675656665,0.00021456080659378632,1.0345834070129238,0.2187500000000001,0.014169588336252054,0.11838254194375016,2.897037596465341,18.277020393461438,0.05542163112867262,57.11427119663269,1.1747547379314938e-13,0.0,0.9999999999999255,0.0
n1024_m224_s0.141429_seed1.h5,224,0.14142857142857143,1,1024,224,1.0,223.95135910258978,0.9997828531365615,0.9997828531365615,178,0.7946428571428571,0.00021714686343854428,0.01475700671072498,0.00021714686343938806,1.0334897600996589,0.2187500000000002,0.014299042367493704,0.12356360079742477,2.952051813046546,19.273785829729896,0.05721898918891259,54.93913522320679,1.9952095531294844e-13,0.0,0.9999999999999283,0.0
n1024_m224_s0.161633_seed0.h5,224,0.16163265306122448,0,1024,224,1.0,223.94814650306944,0.9997685111744171,0.9997685111744171,191,0.8526785714285714,0.00023148882558288175,0.015357067851794099,0.00023148882558326288,1.042479964608237,0.21875000000000008,0.014742464779659693,0.12303348571333499,2.82799804402739,16.97004422622393,0.05161192318518768,61.538881078456114,8.847783616872107e-14,0.0,0.9999999999999304,0.0
n1024_m224_s0.161633_seed1.h5,224,0.16163265306122448,1,1024,224,1.0,223.94892939942656,0.99977200624744,0.99977200624744,194,0.8660714285714286,0.0002279937525599962,0.015325894274766987,0.00022799375256054696,1.0417520555800035,0.2187500000000001,0.014723605056637196,0.11344973522002617,2.9510377453066874,19.215671324014767,0.051241739018116975,61.82140174374914,1.2381762282132058e-13,0.0,0.9999999999999151,0.0
n1024_m224_s0.181837_seed0.h5,224,0.18183673469387754,0,1024,224,1.0,223.94279763421946,0.9997446322956226,0.9997446322956226,192,0.8571428571428571,0.0002553677043773961,0.01615758501783166,0.00025536770437765516,1.0501599145508436,0.21875000000000006,0.015397328443644828,0.12548681763818428,2.7704180069097255,16.001342452291908,0.049122035113621836,63.817252514530985,5.428296701026625e-14,0.0,0.9999999999999342,0.0
n1024_m224_s0.181837_seed1.h5,224,0.18183673469387754,1,1024,224,1.0,223.94495911824197,0.999754281777866,0.999754281777866,192,0.8571428571428571,0.00024571822213403927,0.01603503209953914,0.00024571822213451626,1.0498553382514053,0.2187500000000001,0.015283106032707154,0.11410240812943657,2.9111821870778085,18.4175809960077,0.04981752882846988,63.347611942870394,9.979517212599376e-14,0.0,0.9999999999999319,0.0
n1024_m224_s0.202041_seed0.h5,224,0.2020408163265306,0,1024,224,1.0,223.9389593385713,0.9997274970471933,0.9997274970471933,194,0.8660714285714286,0.0002725029528066747,0.016840157896221668,0.00027250295280693983,1.0581066740431344,0.21875000000000006,0.015926375396689795,0.12122641314490715,2.792765223318333,16.35463719956289,0.04761121631647874,65.36208852639787,4.8482051706599805e-14,0.0,0.9999999999999356,0.0
n1024_m224_s0.202041_seed1.h5,224,0.2020408163265306,1,1024,224,1.0,223.9407634188683,0.9997355509770907,0.9997355509770907,197,0.8794642857142857,0.000264449022909341,0.016693245791779606,0.0002644490229097848,1.05832156067185,0.2187500000000001,0.01578308708601554,0.1176505400778395,2.861396308190607,17.52317910643397,0.04859543502707164,65.12117191281082,9.23497389671013e-14,0.0,0.9999999999999403,0.0
n1024_m224_s0.222245_seed0.h5,224,0.22224489795918367,0,1024,224,1.0,223.93442483297258,0.9997072537186276,0.9997072537186276,187,0.8348214285714286,0.00029274628137243575,0.017461488676867986,0.00029274628137273634,1.0676156296518222,0.21875000000000008,0.016367341180136656,0.12480551423434823,2.735000140591352,15.433385513397429,0.048619552167990486,64.15758038146285,7.450984274015582e-14,0.0,0.9999999999999434,0.0
n1024_m224_s0.222245_seed1.h5,224,0.22224489795918367,1,1024,224,1.0,223.9350896117394,0.9997102214809794,0.9997102214809794,193,0.8616071428571429,0.00028977851902056706,0.0175323173504914,0.00028977851902074243,1.0668486867910822,0.21875000000000006,0.016444382219077455,0.11678830512491274,2.823919687602628,16.869295294655686,0.04768377370634701,65.09508550692031,3.136380044566067e-14,0.0,0.9999999999999447,0.0
n1024_m224_s0.242449_seed0.h5,224,0.24244897959183673,0,1024,224,1.0,223.92605803371407,0.9996699019362235,0.9996699019362235,203,0.90625,0.000330098063776485,0.018632820004777517,0.00033009806377651464,1.0760108810991595,0.21875,0.017329367766852344,0.1261967895351711,2.7226057313161216,15.24150735973994,0.046064292686764055,67.90324958012727,9.978129433818594e-15,0.0,0.9999999999999367,0.0
n1024_m224_s0.242449_seed1.h5,224,0.24244897959183673,1,1024,224,1.0,223.92888098652475,0.9996825044041283,0.9996825044041283,189,0.84375,0.0003174955958716863,0.018440851704300345,0.0003174955958716629,1.0767718462087668,0.21875,0.017137172745782414,0.11925883409982888,2.7915252678060205,16.325486637316363,0.04702097821283375,65.56392640777582,2.2065682614424986e-15,0.0,0.9999999999999417,0.0
n1024_m224_s0.262653_seed0.h5,224,0.2626530612244898,0,1024,224,1.0,223.9190754488809,0.999638729682504,0.999638729682504,195,0.8705357142857143,0.0003612703174959986,0.01959398004232089,0.0003612703174959079,1.086119307405779,0.21875,0.018054395731888478,0.12557475522122,2.709054917295057,15.034943416634523,0.04598447252407134,67.05307441679199,1.3211653993039363e-14,0.0,0.9999999999999433,0.0
n1024_m224_s0.262653_seed1.h5,224,0.2626530612244898,1,1024,224,1.0,223.92556137354404,0.9996676847033216,0.9996676847033216,196,0.875,0.0003323152966784315,0.01890088189470669,0.00033231529667859816,1.0878540323057326,0.21875000000000006,0.017386133061260634,0.12578826020377773,2.734557932250671,15.421410965439149,0.04550021531512623,67.72798332117435,4.782285678572862e-14,0.0,0.9999999999999412,0.0
n1024_m224_s0.282857_seed0.h5,224,0.28285714285714286,0,1024,224,1.0,223.90674822784786,0.9995836974457494,0.9995836974457494,204,0.9107142857142857,0.0004163025542506249,0.02062442968525539,0.0004163025542505463,1.0982220969989098,0.21875,0.018797737308818094,0.13986592607071835,2.541705704939182,12.713317805537619,0.04602524119153316,68.86982918100793,2.0872192862952943e-14,0.0,0.9999999999999367,0.0
n1024_m224_s0.282857_seed1.h5,224,0.28285714285714286,1,1024,224,1.0,223.9194075105188,0.9996402121005303,0.9996402121005303,194,0.8660714285714286,0.0003597878994696657,0.019751347377830002,0.0003597878994696618,1.0986798916063465,0.21875,0.017990210498918337,0.12445562563018495,2.7083667690138107,15.019251470680729,0.04633249351712165,67.00226902325272,7.494005416219807e-16,0.0,0.999999999999943,0.0
n1024_m224_s0.303061_seed0.h5,224,0.3030612244897959,0,1024,224,1.0,223.90812156444008,0.999589828412679,0.999589828412679,193,0.8616071428571429,0.00041017158732103987,0.020923470573383014,0.0004101715873209943,1.1105434580290232,0.21875,0.018857065281070333,0.13324723458978205,2.6162568080332957,13.69774868447935,0.045594436849959445,67.36776412111269,1.7708057242771247e-14,0.0,0.9999999999999304,0.0
n1024_m224_s0.303061_seed1.h5,224,0.3030612244897959,1,1024,224,1.0,223.91203414717165,0.9996072952998735,0.9996072952998735,201,0.8973214285714286,0.0003927047001265338,0.02069930734391079,0.00039270470012656123,1.110530016945382,0.21875,0.018653371662317446,0.12662565218494,2.668863131173082,14.43773747049792,0.04482737910019722,69.08321826446416,3.164135620181696e-15,0.0,0.9999999999999403,0.0
n1024_m224_s0.323265_seed0.h5,224,0.32326530612244897,0,1024,224,1.0,223.89482226371183,0.9995304565344278,0.9995304565344278,199,0.8883928571428571,0.0004695434655721531,0.022573917786276803,0.00046954346557213044,1.1275856232278725,0.21875,0.020038580908758645,0.13694402299264827,2.6149885525554413,13.689877536772084,0.04736068601096844,67.10952221214632,1.189326415129699e-14,0.0,0.9999999999999304,0.0
n1024_m224_s0.323265_seed1.h5,224,0.32326530612244897,1,1024,224,1.0,223.89560196905222,0.9995339373618403,0.9995339373618403,203,0.90625,0.0004660626381597366,0.02273893759990799,0.00046606263815975003,1.1284438419244784,0.21875,0.02016775377351072,0.13229808765410048,2.6590748355914724,14.303719122734986,0.047448852821688044,67.07769247597732,7.271960811294775e-15,0.0,0.9999999999999384,0.0
